Billing Date,Route,Sold-to party
17-08-15,22330,34876
17-08-15,22330,34881
17-08-15,22331,792
17-08-15,22331,12894
17-08-15,22331,16880
17-08-15,22331,23740
17-08-15,22331,23806
17-08-15,22331,23812
17-08-15,22331,23870
17-08-15,22331,26734
17-08-15,22331,26820
17-08-15,22331,26832
17-08-15,22331,26867
17-08-15,22331,26889
17-08-15,22331,27836
17-08-15,22331,28818
17-08-15,22331,30776
17-08-15,22331,30869
17-08-15,22331,32854
17-08-15,22332,13898
17-08-15,22332,23848
17-08-15,22332,25882
17-08-15,22332,26859
17-08-15,22332,29878
17-08-15,22332,30894
17-08-15,22332,31876
17-08-15,22332,31893
17-08-15,22332,34854
17-08-15,22332,34861
17-08-15,22332,34870
17-08-15,22332,34892
17-08-15,22347,41
17-08-15,22347,56
17-08-15,22347,13057
17-08-15,22347,13068
17-08-15,22347,16027
17-08-15,22347,16029
17-08-15,22347,16079
17-08-15,22347,23076
17-08-15,22347,24018
17-08-15,22347,26078
17-08-15,22347,26081
17-08-15,22347,27043
17-08-15,22347,27054
17-08-15,22349,956
17-08-15,22349,957
17-08-15,22350,16715
17-08-15,22401,10102
17-08-15,22401,10134
17-08-15,22401,13665
17-08-15,22401,16128
17-08-15,22401,16663
17-08-15,22401,23102
17-08-15,22401,23136
17-08-15,22401,26133
17-08-15,22401,26143
17-08-15,22401,26636
17-08-15,22401,26694
17-08-15,22401,27669
17-08-15,22401,28608
17-08-15,22402,979
17-08-15,22402,13954
17-08-15,22402,13967
17-08-15,22402,13971
17-08-15,22402,13972
17-08-15,22402,13980
17-08-15,22402,16987
17-08-15,22402,17960
17-08-15,22402,17961
17-08-15,22402,26970
17-08-15,22402,27960
17-08-15,22402,27962
17-08-15,22402,28975
17-08-15,22402,28997
17-08-15,22403,655
17-08-15,22403,13634
17-08-15,22403,13677
17-08-15,22403,25634
17-08-15,22403,26680
17-08-15,22403,26693
17-08-15,22403,27631
17-08-15,22403,28611
17-08-15,22403,28653
17-08-15,22403,28687
17-08-15,22404,13655
17-08-15,22404,13689
17-08-15,22404,13691
17-08-15,22404,13693
17-08-15,22404,16668
17-08-15,22404,23658
17-08-15,22404,23671
17-08-15,22404,24617
17-08-15,22404,24634
17-08-15,22404,26511
17-08-15,22404,27633
17-08-15,22404,28580
17-08-15,22404,29514
17-08-15,22404,29540
17-08-15,22404,29548
17-08-15,22404,30508
17-08-15,22404,30541
17-08-15,22404,30545
17-08-15,22405,13916
17-08-15,22405,16906
17-08-15,22405,16908
17-08-15,22405,17903
17-08-15,22405,23901
17-08-15,22405,23903
17-08-15,22405,23904
17-08-15,22405,23906
17-08-15,22405,23915
17-08-15,22405,26919
17-08-15,22405,27902
17-08-15,22405,27906
17-08-15,22405,28906
17-08-15,22406,13756
17-08-15,22406,23837
17-08-15,22406,25713
17-08-15,22406,25859
17-08-15,22406,25881
17-08-15,22406,25890
17-08-15,22406,27849
17-08-15,22406,29854
17-08-15,22406,29892
17-08-15,22406,29898
17-08-15,22406,30873
17-08-15,22406,30880
17-08-15,22406,30886
17-08-15,22406,30889
17-08-15,22406,34885
17-08-15,22407,13657
17-08-15,22407,13696
17-08-15,22407,16505
17-08-15,22407,16560
17-08-15,22407,16605
17-08-15,22407,26502
17-08-15,22407,27536
17-08-15,22407,27561
17-08-15,22407,27595
17-08-15,22407,27597
17-08-15,22407,27602
17-08-15,22407,28510
17-08-15,22407,28523
17-08-15,22407,28548
17-08-15,22407,29530
17-08-15,22407,29559
17-08-15,22407,29563
17-08-15,22407,30529
17-08-15,22407,30561
17-08-15,22408,10509
17-08-15,22408,16572
17-08-15,22408,23592
17-08-15,22408,23653
17-08-15,22408,24509
17-08-15,22408,24512
17-08-15,22408,24529
17-08-15,22408,24562
17-08-15,22408,26698
17-08-15,22408,27524
17-08-15,22408,28542
17-08-15,22408,28585
17-08-15,22408,28591
17-08-15,22408,28626
17-08-15,22408,29599
17-08-15,22408,30528
17-08-15,22409,13902
17-08-15,22409,13910
17-08-15,22409,13917
17-08-15,22409,13919
17-08-15,22409,13920
17-08-15,22409,13924
17-08-15,22409,13925
17-08-15,22409,13926
17-08-15,22409,13927
17-08-15,22409,13928
17-08-15,22409,13929
17-08-15,22409,13930
17-08-15,22409,16145
17-08-15,22409,16913
17-08-15,22409,23913
17-08-15,22409,26918
17-08-15,22409,27905
17-08-15,22409,27911
17-08-15,22409,28904
17-08-15,22409,28905
17-08-15,22409,28908
17-08-15,22410,13621
17-08-15,22410,13654
17-08-15,22410,13661
17-08-15,22410,16539
17-08-15,22410,16610
17-08-15,22410,17606
17-08-15,22410,23636
17-08-15,22410,23661
17-08-15,22410,23695
17-08-15,22410,29534
17-08-15,22410,29566
17-08-15,22410,30537
17-08-15,22411,13664
17-08-15,22411,13669
17-08-15,22411,13670
17-08-15,22411,13695
17-08-15,22411,16608
17-08-15,22411,23691
17-08-15,22411,26666
17-08-15,22411,27668
17-08-15,22411,27676
17-08-15,22411,27693
17-08-15,22411,28649
17-08-15,22411,28667
17-08-15,22411,28689
17-08-15,22411,28698
17-08-15,22411,29628
17-08-15,22411,29643
17-08-15,22412,16891
17-08-15,22412,23885
17-08-15,22412,23886
17-08-15,22412,24884
17-08-15,22412,27892
17-08-15,22412,28852
17-08-15,22412,29874
17-08-15,22412,32897
17-08-15,22412,33853
17-08-15,22412,33885
17-08-15,22412,33887
17-08-15,22412,34860
17-08-15,22412,34888
17-08-15,22412,34889
17-08-15,22412,35853
17-08-15,22413,13647
17-08-15,22413,13650
17-08-15,22413,16664
17-08-15,22413,23694
17-08-15,22413,25607
17-08-15,22413,26643
17-08-15,22413,26671
17-08-15,22413,27605
17-08-15,22413,27619
17-08-15,22413,27625
17-08-15,22413,27637
17-08-15,22413,27656
17-08-15,22413,27688
17-08-15,22413,28640
17-08-15,22413,28650
17-08-15,22413,29630
17-08-15,22414,14101
17-08-15,22414,16148
17-08-15,22414,17101
17-08-15,22414,17102
17-08-15,22414,17104
17-08-15,22414,23040
17-08-15,22414,24051
17-08-15,22414,26014
17-08-15,22414,26055
17-08-15,22414,27037
17-08-15,22414,28001
17-08-15,22415,13515
17-08-15,22415,16552
17-08-15,22415,16562
17-08-15,22415,17508
17-08-15,22415,18599
17-08-15,22415,24544
17-08-15,22415,25627
17-08-15,22415,26513
17-08-15,22415,26527
17-08-15,22415,26548
17-08-15,22415,26685
17-08-15,22415,27564
17-08-15,22415,28519
17-08-15,22415,28549
17-08-15,22415,29567
17-08-15,22415,29581
17-08-15,22415,30510
17-08-15,22415,30536
17-08-15,22415,30540
17-08-15,22416,13059
17-08-15,22416,14001
17-08-15,22416,17011
17-08-15,22416,17016
17-08-15,22416,17025
17-08-15,22416,17044
17-08-15,22416,24032
17-08-15,22416,24035
17-08-15,22416,27027
17-08-15,22416,27064
17-08-15,22416,27098
17-08-15,22416,27099
17-08-15,22416,28004
17-08-15,22416,28006
17-08-15,22416,28014
17-08-15,22416,28027
17-08-15,22416,28038
17-08-15,22416,28040
17-08-15,22416,28041
17-08-15,22417,16588
17-08-15,22417,16597
17-08-15,22417,16620
17-08-15,22417,23535
17-08-15,22417,23542
17-08-15,22417,23595
17-08-15,22417,24537
17-08-15,22417,26534
17-08-15,22417,26535
17-08-15,22417,28527
17-08-15,22417,28539
17-08-15,22417,28557
17-08-15,22417,28586
17-08-15,22417,29505
17-08-15,22417,29506
17-08-15,22417,29507
17-08-15,22417,29575
17-08-15,22417,29580
17-08-15,22417,29586
17-08-15,22417,30511
17-08-15,22417,30517
17-08-15,22417,30567
17-08-15,22418,13019
17-08-15,22418,13027
17-08-15,22418,16006
17-08-15,22418,16059
17-08-15,22418,16078
17-08-15,22418,17004
17-08-15,22418,17024
17-08-15,22418,17026
17-08-15,22418,17032
17-08-15,22418,19008
17-08-15,22418,26038
17-08-15,22418,28035
17-08-15,22418,28037
17-08-15,22419,144
17-08-15,22419,149
17-08-15,22419,697
17-08-15,22419,10668
17-08-15,22419,24660
17-08-15,22419,26628
17-08-15,22419,27611
17-08-15,22419,27677
17-08-15,22419,28670
17-08-15,22419,28679
17-08-15,22419,29623
17-08-15,22420,1508
17-08-15,22420,1509
17-08-15,22420,16921
17-08-15,22420,23923
17-08-15,22420,23934
17-08-15,22420,27926
17-08-15,22420,27931
17-08-15,22420,27932
17-08-15,22420,27934
17-08-15,22420,27936
17-08-15,22420,27943
17-08-15,22420,27944
17-08-15,22420,27945
17-08-15,22420,27949
17-08-15,22420,28534
17-08-15,22420,28695
17-08-15,22420,28921
17-08-15,22420,29641
17-08-15,22421,13509
17-08-15,22421,13510
17-08-15,22421,16568
17-08-15,22421,16598
17-08-15,22421,23569
17-08-15,22421,23583
17-08-15,22421,23584
17-08-15,22421,23598
17-08-15,22421,25581
17-08-15,22421,26547
17-08-15,22421,27584
17-08-15,22421,29512
17-08-15,22421,29535
17-08-15,22421,29538
17-08-15,22421,29565
17-08-15,22421,30506
17-08-15,22421,30516
17-08-15,22421,30556
17-08-15,22421,30566
17-08-15,22422,13952
17-08-15,22422,13955
17-08-15,22422,13976
17-08-15,22422,13979
17-08-15,22422,16971
17-08-15,22422,17958
17-08-15,22422,17962
17-08-15,22422,17963
17-08-15,22422,17964
17-08-15,22422,23955
17-08-15,22422,23973
17-08-15,22422,26977
17-08-15,22422,26984
17-08-15,22422,28983
17-08-15,22423,58
17-08-15,22423,14002
17-08-15,22423,16123
17-08-15,22423,16126
17-08-15,22423,16142
17-08-15,22423,16149
17-08-15,22423,17028
17-08-15,22423,17034
17-08-15,22423,23009
17-08-15,22423,23041
17-08-15,22423,24011
17-08-15,22423,24043
17-08-15,22423,26023
17-08-15,22423,26054
17-08-15,22423,28024
17-08-15,22423,28039
17-08-15,22424,656
17-08-15,22424,657
17-08-15,22424,16535
17-08-15,22424,16644
17-08-15,22424,16662
17-08-15,22424,23628
17-08-15,22424,24601
17-08-15,22424,24602
17-08-15,22424,24616
17-08-15,22424,24657
17-08-15,22424,27658
17-08-15,22424,29549
17-08-15,22424,29636
17-08-15,22424,30505
17-08-15,22424,30555
17-08-15,22425,13030
17-08-15,22425,16010
17-08-15,22425,16132
17-08-15,22425,17003
17-08-15,22425,17006
17-08-15,22425,23052
17-08-15,22425,24004
17-08-15,22425,24021
17-08-15,22425,27053
17-08-15,22425,27055
17-08-15,22425,27083
17-08-15,22425,27091
17-08-15,22425,28031
17-08-15,22425,28036
17-08-15,22426,13604
17-08-15,22426,13675
17-08-15,22426,16621
17-08-15,22426,23602
17-08-15,22426,23622
17-08-15,22426,23696
17-08-15,22426,24615
17-08-15,22426,24636
17-08-15,22426,24654
17-08-15,22426,26675
17-08-15,22426,27671
17-08-15,22426,27679
17-08-15,22426,28604
17-08-15,22426,28680
17-08-15,22426,29615
17-08-15,22426,29634
17-08-15,22426,29638
17-08-15,22426,29639
17-08-15,22427,23604
17-08-15,22427,23606
17-08-15,22427,24640
17-08-15,22427,24656
17-08-15,22427,24677
17-08-15,22427,24696
17-08-15,22427,25614
17-08-15,22427,26635
17-08-15,22427,26647
17-08-15,22427,26684
17-08-15,22427,27628
17-08-15,22427,27691
17-08-15,22427,28633
17-08-15,22427,28636
17-08-15,22427,28656
17-08-15,22427,29626
17-08-15,22428,13642
17-08-15,22428,13685
17-08-15,22428,16666
17-08-15,22428,23679
17-08-15,22428,24645
17-08-15,22428,24646
17-08-15,22428,24678
17-08-15,22428,26614
17-08-15,22428,26633
17-08-15,22428,27604
17-08-15,22428,27610
17-08-15,22428,27696
17-08-15,22428,28618
17-08-15,22428,28629
17-08-15,22428,28646
17-08-15,22428,28669
17-08-15,22428,29622
17-08-15,22428,29633
17-08-15,22429,51
17-08-15,22429,10013
17-08-15,22429,16007
17-08-15,22429,16011
17-08-15,22429,17030
17-08-15,22429,17038
17-08-15,22429,17042
17-08-15,22429,17046
17-08-15,22429,24026
17-08-15,22429,28029
17-08-15,22430,12895
17-08-15,22430,13876
17-08-15,22430,13893
17-08-15,22430,13896
17-08-15,22430,23855
17-08-15,22430,23862
17-08-15,22430,24899
17-08-15,22430,26894
17-08-15,22430,26899
17-08-15,22430,28878
17-08-15,22430,29859
17-08-15,22430,30858
17-08-15,22430,31854
17-08-15,22430,31877
17-08-15,22430,31883
17-08-15,22430,32863
17-08-15,22430,33868
17-08-15,22430,34891
17-08-15,22430,35851
17-08-15,22431,517
17-08-15,22431,525
17-08-15,22431,10505
17-08-15,22431,16549
17-08-15,22431,16567
17-08-15,22431,17713
17-08-15,22431,25580
17-08-15,22431,26541
17-08-15,22431,26582
17-08-15,22432,12887
17-08-15,22432,23860
17-08-15,22432,23877
17-08-15,22432,25855
17-08-15,22432,25861
17-08-15,22432,27861
17-08-15,22432,31858
17-08-15,22432,31875
17-08-15,22432,32898
17-08-15,22432,33858
17-08-15,22433,13704
17-08-15,22433,24883
17-08-15,22433,25878
17-08-15,22433,25879
17-08-15,22433,27898
17-08-15,22433,28857
17-08-15,22433,29755
17-08-15,22433,29799
17-08-15,22433,30860
17-08-15,22433,30863
17-08-15,22433,31870
17-08-15,22433,31885
17-08-15,22433,32858
17-08-15,22433,33862
17-08-15,22433,33879
17-08-15,22433,34898
17-08-15,22434,10627
17-08-15,22435,10627
17-08-15,22436,10627
17-08-15,22501,356
17-08-15,22501,601
17-08-15,22501,607
17-08-15,22501,608
17-08-15,22501,619
17-08-15,22501,621
17-08-15,22501,629
17-08-15,22501,631
17-08-15,22501,659
17-08-15,22501,667
17-08-15,22501,676
17-08-15,22501,1608
17-08-15,22501,10673
17-08-15,22502,340
17-08-15,22502,501
17-08-15,22502,502
17-08-15,22502,504
17-08-15,22502,512
17-08-15,22502,513
17-08-15,22502,518
17-08-15,22502,524
17-08-15,22502,536
17-08-15,22502,539
17-08-15,22502,555
17-08-15,22502,556
17-08-15,22502,585
17-08-15,22502,586
17-08-15,22502,18594
17-08-15,22503,348
17-08-15,22503,350
17-08-15,22503,351
17-08-15,22503,660
17-08-15,22503,661
17-08-15,22503,668
17-08-15,22503,669
17-08-15,22503,1607
17-08-15,22503,10322
17-08-15,22503,10608
17-08-15,22503,10622
17-08-15,22503,10626
17-08-15,22503,10677
17-08-15,22503,13611
17-08-15,22504,516
17-08-15,22504,537
17-08-15,22504,630
17-08-15,22504,636
17-08-15,22504,683
17-08-15,22504,1506
17-08-15,22504,1507
17-08-15,22504,16509
17-08-15,22504,18592
17-08-15,22504,18593
17-08-15,22505,129
17-08-15,22505,130
17-08-15,22505,132
17-08-15,22505,133
17-08-15,22505,137
17-08-15,22505,140
17-08-15,22505,901
17-08-15,22505,904
17-08-15,22505,915
17-08-15,22505,919
17-08-15,22505,922
17-08-15,22505,924
17-08-15,22505,16917
17-08-15,22506,902
17-08-15,22506,903
17-08-15,22506,905
17-08-15,22506,906
17-08-15,22506,907
17-08-15,22506,920
17-08-15,22506,934
17-08-15,22506,1002
17-08-15,22506,10080
17-08-15,22506,19902
17-08-15,22507,531
17-08-15,22507,544
17-08-15,22507,545
17-08-15,22507,548
17-08-15,22507,568
17-08-15,22507,569
17-08-15,22507,583
17-08-15,22507,628
17-08-15,22507,653
17-08-15,22507,673
17-08-15,22508,574
17-08-15,22508,590
17-08-15,22508,595
17-08-15,22508,596
17-08-15,22508,598
17-08-15,22508,1503
17-08-15,22508,1510
17-08-15,22508,1513
17-08-15,22508,10522
17-08-15,22508,16503
17-08-15,22509,10627
17-08-15,28001,779
17-08-15,28001,781
17-08-15,28001,782
17-08-15,28001,802
17-08-15,28001,809
17-08-15,28001,812
17-08-15,28001,814
17-08-15,28001,815
17-08-15,28001,817
17-08-15,28001,818
17-08-15,28001,18824
17-08-15,28002,853
17-08-15,28002,855
17-08-15,28002,856
17-08-15,28002,857
17-08-15,28002,859
17-08-15,28002,885
17-08-15,28002,886
17-08-15,28002,10851
17-08-15,28002,12893
17-08-15,28002,16866
17-08-15,28002,17853
17-08-15,28003,221
17-08-15,28003,304
17-08-15,28003,305
17-08-15,28003,310
17-08-15,28003,312
17-08-15,28003,321
17-08-15,28003,324
17-08-15,28003,325
17-08-15,28003,328
17-08-15,28003,329
17-08-15,28003,330
17-08-15,28003,408
17-08-15,28004,801
17-08-15,28004,805
17-08-15,28004,807
17-08-15,28004,821
17-08-15,28004,828
17-08-15,28004,834
17-08-15,28004,835
17-08-15,28004,836
17-08-15,28004,18827
17-08-15,28004,18831
17-08-15,28004,18840
17-08-15,28004,18849
17-08-15,28005,713
17-08-15,28005,837
17-08-15,28005,10807
17-08-15,28005,13845
17-08-15,28005,17803
17-08-15,28005,18837
17-08-15,28005,18838
17-08-15,28005,18841
17-08-15,28005,18842
17-08-15,28005,18843
17-08-15,28005,18844
17-08-15,28005,18845
17-08-15,28005,18846
17-08-15,28005,18847
17-08-15,28005,18848
17-08-15,28006,725
17-08-15,28006,728
17-08-15,28006,739
17-08-15,28006,740
17-08-15,28006,741
17-08-15,28006,772
17-08-15,28006,864
17-08-15,28006,865
17-08-15,28006,868
17-08-15,28006,18829
17-08-15,28006,18830
17-08-15,28007,38
17-08-15,28007,66
17-08-15,28007,68
17-08-15,28007,69
17-08-15,28007,73
17-08-15,28007,95
17-08-15,28007,1009
17-08-15,28007,1012
17-08-15,28007,1013
17-08-15,28007,17007
17-08-15,28008,37
17-08-15,28008,42
17-08-15,28008,43
17-08-15,28008,75
17-08-15,28008,80
17-08-15,28008,81
17-08-15,28008,89
17-08-15,28008,19002
17-08-15,28009,729
17-08-15,28009,730
17-08-15,28009,746
17-08-15,28009,765
17-08-15,28009,863
17-08-15,28009,873
17-08-15,28009,874
17-08-15,28009,16839
17-08-15,28010,9
17-08-15,28010,12
17-08-15,28010,13
17-08-15,28010,62
17-08-15,28010,110
17-08-15,28010,124
17-08-15,28010,128
17-08-15,28010,131
17-08-15,28010,203
17-08-15,28010,216
17-08-15,28010,230
17-08-15,28010,241
17-08-15,28010,19202
17-08-15,28011,701
17-08-15,28011,735
17-08-15,28011,757
17-08-15,28011,769
17-08-15,28011,1702
17-08-15,28011,13720
17-08-15,28012,319
17-08-15,28012,403
17-08-15,28012,410
17-08-15,28012,413
17-08-15,28012,423
17-08-15,28012,424
17-08-15,28012,425
17-08-15,28012,764
17-08-15,28013,4
17-08-15,28013,5
17-08-15,28013,27
17-08-15,28013,30
17-08-15,28013,32
17-08-15,28013,49
17-08-15,28013,65
17-08-15,28013,67
17-08-15,28013,86
17-08-15,28013,98
17-08-15,28013,19006
17-08-15,28014,18
17-08-15,28014,19
17-08-15,28014,20
17-08-15,28014,24
17-08-15,28014,57
17-08-15,28014,64
17-08-15,28014,79
17-08-15,28014,90
17-08-15,28014,16014
17-08-15,28014,19003
17-08-15,28014,19004
17-08-15,28015,706
17-08-15,28015,707
17-08-15,28015,719
17-08-15,28015,862
17-08-15,28015,880
17-08-15,28015,883
17-08-15,28015,10859
17-08-15,28015,10860
17-08-15,28015,16863
17-08-15,28015,18794
17-08-15,28016,84
17-08-15,28016,951
17-08-15,28016,956
17-08-15,28016,957
17-08-15,28016,968
17-08-15,28016,975
17-08-15,28016,977
17-08-15,28016,978
17-08-15,28016,10091
17-08-15,28016,19005
17-08-15,28017,952
17-08-15,28017,953
17-08-15,28017,954
17-08-15,28017,955
17-08-15,28017,959
17-08-15,28017,960
17-08-15,28017,961
17-08-15,28017,962
17-08-15,28017,964
17-08-15,28017,965
17-08-15,28017,972
17-08-15,28017,16956
17-08-15,28018,28
17-08-15,28018,36
17-08-15,28018,47
17-08-15,28018,61
17-08-15,28018,72
17-08-15,28018,88
17-08-15,28018,101
17-08-15,28018,113
17-08-15,28018,115
17-08-15,28018,117
17-08-15,28018,122
17-08-15,28018,123
17-08-15,28019,108
17-08-15,28019,109
17-08-15,28019,111
17-08-15,28019,112
17-08-15,28019,114
17-08-15,28019,116
17-08-15,28019,118
17-08-15,28019,126
17-08-15,28019,134
17-08-15,28019,136
17-08-15,28019,138
17-08-15,28019,169
17-08-15,28019,18172
17-08-15,29001,11851
17-08-15,29001,12877
17-08-15,29001,12891
17-08-15,29001,16865
17-08-15,29001,16888
17-08-15,29001,23840
17-08-15,29001,23857
17-08-15,29001,25893
17-08-15,29001,28851
17-08-15,29001,28854
17-08-15,29001,30883
17-08-15,29001,31882
17-08-15,29001,32888
17-08-15,29002,11853
17-08-15,29002,12852
17-08-15,29002,12889
17-08-15,29002,16845
17-08-15,29002,16860
17-08-15,29002,24856
17-08-15,29002,29879
17-08-15,29002,30875
17-08-15,29002,30885
