Billing Date,Route,Sold-to party
20-08-15,22320,23085
20-08-15,22320,23109
20-08-15,22320,23125
20-08-15,22320,23134
20-08-15,22320,26116
20-08-15,22321,23505
20-08-15,22321,23506
20-08-15,22321,23509
20-08-15,22321,23512
20-08-15,22321,23563
20-08-15,22321,23588
20-08-15,22321,24534
20-08-15,22321,26501
20-08-15,22321,26589
20-08-15,22321,27554
20-08-15,22321,27571
20-08-15,22321,27582
20-08-15,22321,28504
20-08-15,22321,28573
20-08-15,22321,29501
20-08-15,22321,29536
20-08-15,22321,29579
20-08-15,22321,30539
20-08-15,22322,1505
20-08-15,22322,10524
20-08-15,22322,10526
20-08-15,22322,16548
20-08-15,22322,16599
20-08-15,22322,23541
20-08-15,22322,24527
20-08-15,22322,25574
20-08-15,22322,27579
20-08-15,22322,28518
20-08-15,22322,28562
20-08-15,22322,28589
20-08-15,22322,29557
20-08-15,22322,30509
20-08-15,22323,16821
20-08-15,22323,19801
20-08-15,22323,24803
20-08-15,22323,24816
20-08-15,22323,26826
20-08-15,22323,26838
20-08-15,22323,26847
20-08-15,22323,26849
20-08-15,22323,26850
20-08-15,22323,26863
20-08-15,22323,27820
20-08-15,22324,16564
20-08-15,22324,16578
20-08-15,22324,17507
20-08-15,22324,17510
20-08-15,22324,23557
20-08-15,22324,23577
20-08-15,22324,24520
20-08-15,22324,25577
20-08-15,22324,25578
20-08-15,22324,26516
20-08-15,22324,28540
20-08-15,22324,28576
20-08-15,22324,28588
20-08-15,22324,28703
20-08-15,22324,29516
20-08-15,22324,29558
20-08-15,22324,30554
20-08-15,22324,30557
20-08-15,22324,30564
20-08-15,22325,16840
20-08-15,22325,17852
20-08-15,22325,23718
20-08-15,22325,23846
20-08-15,22325,23853
20-08-15,22325,23864
20-08-15,22325,23881
20-08-15,22325,23882
20-08-15,22325,23896
20-08-15,22325,24861
20-08-15,22325,25865
20-08-15,22325,25876
20-08-15,22325,27881
20-08-15,22325,28808
20-08-15,22325,33855
20-08-15,22325,33889
20-08-15,22325,33894
20-08-15,22325,33898
20-08-15,22325,34880
20-08-15,22325,34884
20-08-15,22326,13507
20-08-15,22326,16576
20-08-15,22326,23514
20-08-15,22326,23561
20-08-15,22326,23564
20-08-15,22326,23576
20-08-15,22326,24504
20-08-15,22326,24530
20-08-15,22326,24548
20-08-15,22326,24561
20-08-15,22326,24571
20-08-15,22326,27581
20-08-15,22326,29510
20-08-15,22326,29598
20-08-15,22326,30560
20-08-15,22326,30563
20-08-15,22327,13852
20-08-15,22327,16851
20-08-15,22327,23863
20-08-15,22327,25887
20-08-15,22327,26870
20-08-15,22327,28875
20-08-15,22327,28888
20-08-15,22327,28892
20-08-15,22327,28893
20-08-15,22327,28896
20-08-15,22327,29860
20-08-15,22327,29886
20-08-15,22327,30884
20-08-15,22327,30890
20-08-15,22327,31884
20-08-15,22327,33856
20-08-15,22327,33857
20-08-15,22327,33869
20-08-15,22327,33874
20-08-15,22327,33896
20-08-15,22328,16138
20-08-15,22328,16143
20-08-15,22328,16150
20-08-15,22328,23107
20-08-15,22328,23113
20-08-15,22328,23117
20-08-15,22328,23123
20-08-15,22328,23137
20-08-15,22328,26115
20-08-15,22328,26119
20-08-15,22328,26123
20-08-15,22328,26126
20-08-15,22328,26145
20-08-15,22328,27664
20-08-15,22329,16717
20-08-15,22329,23872
20-08-15,22329,24858
20-08-15,22329,27882
20-08-15,22329,28859
20-08-15,22329,28860
20-08-15,22329,29856
20-08-15,22329,30857
20-08-15,22329,32870
20-08-15,22329,32874
20-08-15,22329,32899
20-08-15,22329,33875
20-08-15,22329,34855
20-08-15,22329,34872
20-08-15,22329,34896
20-08-15,22329,35855
20-08-15,22330,12864
20-08-15,22330,12880
20-08-15,22330,12888
20-08-15,22330,12897
20-08-15,22330,24854
20-08-15,22330,26879
20-08-15,22330,27891
20-08-15,22330,30881
20-08-15,22330,32866
20-08-15,22330,32881
20-08-15,22330,33866
20-08-15,22330,33899
20-08-15,22330,34867
20-08-15,22330,34874
20-08-15,22330,34876
20-08-15,22330,34881
20-08-15,22331,792
20-08-15,22331,12894
20-08-15,22331,16880
20-08-15,22331,23740
20-08-15,22331,23806
20-08-15,22331,23812
20-08-15,22331,23870
20-08-15,22331,26734
20-08-15,22331,26820
20-08-15,22331,26832
20-08-15,22331,26867
20-08-15,22331,26889
20-08-15,22331,27836
20-08-15,22331,28818
20-08-15,22331,30776
20-08-15,22331,30869
20-08-15,22331,32854
20-08-15,22332,13019
20-08-15,22332,13027
20-08-15,22332,16006
20-08-15,22332,16059
20-08-15,22332,16078
20-08-15,22332,17004
20-08-15,22332,17024
20-08-15,22332,17026
20-08-15,22332,19008
20-08-15,22332,26038
20-08-15,22332,28035
20-08-15,22332,28037
20-08-15,22347,41
20-08-15,22347,56
20-08-15,22347,13057
20-08-15,22347,13068
20-08-15,22347,16027
20-08-15,22347,16029
20-08-15,22347,16079
20-08-15,22347,23076
20-08-15,22347,24018
20-08-15,22347,26078
20-08-15,22347,26081
20-08-15,22347,27043
20-08-15,22347,27054
20-08-15,22401,10102
20-08-15,22401,10134
20-08-15,22401,13665
20-08-15,22401,16128
20-08-15,22401,16663
20-08-15,22401,23102
20-08-15,22401,23136
20-08-15,22401,26133
20-08-15,22401,26143
20-08-15,22401,26636
20-08-15,22401,26694
20-08-15,22401,27669
20-08-15,22401,28608
20-08-15,22402,979
20-08-15,22402,13954
20-08-15,22402,13967
20-08-15,22402,13971
20-08-15,22402,13980
20-08-15,22402,16987
20-08-15,22402,17960
20-08-15,22402,17961
20-08-15,22402,26970
20-08-15,22402,27960
20-08-15,22402,27962
20-08-15,22402,28975
20-08-15,22402,28997
20-08-15,22403,655
20-08-15,22403,10611
20-08-15,22403,13632
20-08-15,22403,13634
20-08-15,22403,13677
20-08-15,22403,25634
20-08-15,22403,26680
20-08-15,22403,26693
20-08-15,22403,27631
20-08-15,22403,28611
20-08-15,22403,28653
20-08-15,22403,28687
20-08-15,22404,13655
20-08-15,22404,13689
20-08-15,22404,13691
20-08-15,22404,13693
20-08-15,22404,16668
20-08-15,22404,23658
20-08-15,22404,23671
20-08-15,22404,24617
20-08-15,22404,24634
20-08-15,22404,26511
20-08-15,22404,27633
20-08-15,22404,28580
20-08-15,22404,29514
20-08-15,22404,29540
20-08-15,22404,29548
20-08-15,22404,30508
20-08-15,22404,30541
20-08-15,22404,30545
20-08-15,22405,13916
20-08-15,22405,16906
20-08-15,22405,16908
20-08-15,22405,17903
20-08-15,22405,23901
20-08-15,22405,23903
20-08-15,22405,23904
20-08-15,22405,23906
20-08-15,22405,23915
20-08-15,22405,26919
20-08-15,22405,27902
20-08-15,22405,27906
20-08-15,22405,28906
20-08-15,22406,13756
20-08-15,22406,23837
20-08-15,22406,25713
20-08-15,22406,25859
20-08-15,22406,25881
20-08-15,22406,25890
20-08-15,22406,27849
20-08-15,22406,29854
20-08-15,22406,29892
20-08-15,22406,29898
20-08-15,22406,30873
20-08-15,22406,30880
20-08-15,22406,30886
20-08-15,22406,30889
20-08-15,22406,34885
20-08-15,22407,13657
20-08-15,22407,13696
20-08-15,22407,16505
20-08-15,22407,16560
20-08-15,22407,16605
20-08-15,22407,26502
20-08-15,22407,27536
20-08-15,22407,27561
20-08-15,22407,27595
20-08-15,22407,27597
20-08-15,22407,27602
20-08-15,22407,28510
20-08-15,22407,28523
20-08-15,22407,28548
20-08-15,22407,29530
20-08-15,22407,29559
20-08-15,22407,29563
20-08-15,22407,30529
20-08-15,22407,30561
20-08-15,22408,10509
20-08-15,22408,16572
20-08-15,22408,23592
20-08-15,22408,23653
20-08-15,22408,24509
20-08-15,22408,24512
20-08-15,22408,24529
20-08-15,22408,24562
20-08-15,22408,26698
20-08-15,22408,27524
20-08-15,22408,28542
20-08-15,22408,28585
20-08-15,22408,28591
20-08-15,22408,28626
20-08-15,22408,29599
20-08-15,22408,30528
20-08-15,22409,13902
20-08-15,22409,13910
20-08-15,22409,13917
20-08-15,22409,13919
20-08-15,22409,13920
20-08-15,22409,13924
20-08-15,22409,13925
20-08-15,22409,13926
20-08-15,22409,13927
20-08-15,22409,13928
20-08-15,22409,13929
20-08-15,22409,13930
20-08-15,22409,16145
20-08-15,22409,16913
20-08-15,22409,23913
20-08-15,22409,26918
20-08-15,22409,27905
20-08-15,22409,27911
20-08-15,22409,28904
20-08-15,22409,28905
20-08-15,22409,28908
20-08-15,22410,13621
20-08-15,22410,13654
20-08-15,22410,13661
20-08-15,22410,16539
20-08-15,22410,16610
20-08-15,22410,17606
20-08-15,22410,23636
20-08-15,22410,23661
20-08-15,22410,23695
20-08-15,22410,29534
20-08-15,22410,29566
20-08-15,22410,30537
20-08-15,22411,13664
20-08-15,22411,13669
20-08-15,22411,13670
20-08-15,22411,13695
20-08-15,22411,16608
20-08-15,22411,23691
20-08-15,22411,26666
20-08-15,22411,27668
20-08-15,22411,27676
20-08-15,22411,27693
20-08-15,22411,28649
20-08-15,22411,28667
20-08-15,22411,28689
20-08-15,22411,28698
20-08-15,22411,29628
20-08-15,22411,29643
20-08-15,22412,16891
20-08-15,22412,23885
20-08-15,22412,23886
20-08-15,22412,24884
20-08-15,22412,27892
20-08-15,22412,28852
20-08-15,22412,29874
20-08-15,22412,30769
20-08-15,22412,32897
20-08-15,22412,33853
20-08-15,22412,33885
20-08-15,22412,33887
20-08-15,22412,34860
20-08-15,22412,34888
20-08-15,22412,34889
20-08-15,22412,35853
20-08-15,22413,13647
20-08-15,22413,13650
20-08-15,22413,16664
20-08-15,22413,23694
20-08-15,22413,25607
20-08-15,22413,26643
20-08-15,22413,26671
20-08-15,22413,27605
20-08-15,22413,27619
20-08-15,22413,27625
20-08-15,22413,27637
20-08-15,22413,27656
20-08-15,22413,27688
20-08-15,22413,28640
20-08-15,22413,28650
20-08-15,22413,29630
20-08-15,22414,14101
20-08-15,22414,16148
20-08-15,22414,17101
20-08-15,22414,17102
20-08-15,22414,17104
20-08-15,22414,23040
20-08-15,22414,26014
20-08-15,22414,27037
20-08-15,22414,28001
20-08-15,22415,13515
20-08-15,22415,16552
20-08-15,22415,16562
20-08-15,22415,17508
20-08-15,22415,18599
20-08-15,22415,24544
20-08-15,22415,25627
20-08-15,22415,26513
20-08-15,22415,26527
20-08-15,22415,26548
20-08-15,22415,26685
20-08-15,22415,27564
20-08-15,22415,28519
20-08-15,22415,28549
20-08-15,22415,29567
20-08-15,22415,29581
20-08-15,22415,30510
20-08-15,22415,30536
20-08-15,22415,30540
20-08-15,22416,13059
20-08-15,22416,14001
20-08-15,22416,17011
20-08-15,22416,17016
20-08-15,22416,17025
20-08-15,22416,17044
20-08-15,22416,24032
20-08-15,22416,24035
20-08-15,22416,27027
20-08-15,22416,27064
20-08-15,22416,27098
20-08-15,22416,27099
20-08-15,22416,28004
20-08-15,22416,28006
20-08-15,22416,28014
20-08-15,22416,28027
20-08-15,22416,28038
20-08-15,22416,28040
20-08-15,22416,28041
20-08-15,22417,16588
20-08-15,22417,16597
20-08-15,22417,16620
20-08-15,22417,23535
20-08-15,22417,23542
20-08-15,22417,23595
20-08-15,22417,24537
20-08-15,22417,26534
20-08-15,22417,26535
20-08-15,22417,28527
20-08-15,22417,28539
20-08-15,22417,28557
20-08-15,22417,28586
20-08-15,22417,29505
20-08-15,22417,29506
20-08-15,22417,29507
20-08-15,22417,29575
20-08-15,22417,29580
20-08-15,22417,29586
20-08-15,22417,30511
20-08-15,22417,30517
20-08-15,22417,30567
20-08-15,22418,13030
20-08-15,22418,16010
20-08-15,22418,16132
20-08-15,22418,17003
20-08-15,22418,17006
20-08-15,22418,23052
20-08-15,22418,24004
20-08-15,22418,24021
20-08-15,22418,27053
20-08-15,22418,27055
20-08-15,22418,27083
20-08-15,22418,27091
20-08-15,22418,28031
20-08-15,22418,28036
20-08-15,22419,144
20-08-15,22419,149
20-08-15,22419,697
20-08-15,22419,10668
20-08-15,22419,24660
20-08-15,22419,26628
20-08-15,22419,27611
20-08-15,22419,27677
20-08-15,22419,28670
20-08-15,22419,28679
20-08-15,22419,29623
20-08-15,22420,1508
20-08-15,22420,1509
20-08-15,22420,16921
20-08-15,22420,23923
20-08-15,22420,23934
20-08-15,22420,27926
20-08-15,22420,27931
20-08-15,22420,27932
20-08-15,22420,27934
20-08-15,22420,27936
20-08-15,22420,27943
20-08-15,22420,27944
20-08-15,22420,27945
20-08-15,22420,27949
20-08-15,22420,28534
20-08-15,22420,28695
20-08-15,22420,28921
20-08-15,22420,29641
20-08-15,22421,13509
20-08-15,22421,13510
20-08-15,22421,16568
20-08-15,22421,16598
20-08-15,22421,23569
20-08-15,22421,23583
20-08-15,22421,23584
20-08-15,22421,23598
20-08-15,22421,25581
20-08-15,22421,26547
20-08-15,22421,27584
20-08-15,22421,29512
20-08-15,22421,29535
20-08-15,22421,29538
20-08-15,22421,29565
20-08-15,22421,30506
20-08-15,22421,30516
20-08-15,22421,30556
20-08-15,22421,30566
20-08-15,22422,13952
20-08-15,22422,13955
20-08-15,22422,13976
20-08-15,22422,13979
20-08-15,22422,16971
20-08-15,22422,17958
20-08-15,22422,17962
20-08-15,22422,17963
20-08-15,22422,17964
20-08-15,22422,23955
20-08-15,22422,23973
20-08-15,22422,26977
20-08-15,22422,26984
20-08-15,22422,28983
20-08-15,22423,58
20-08-15,22423,14002
20-08-15,22423,16123
20-08-15,22423,16126
20-08-15,22423,16142
20-08-15,22423,16149
20-08-15,22423,17028
20-08-15,22423,17034
20-08-15,22423,23009
20-08-15,22423,23041
20-08-15,22423,24011
20-08-15,22423,24043
20-08-15,22423,26023
20-08-15,22423,26054
20-08-15,22423,28024
20-08-15,22423,28039
20-08-15,22424,656
20-08-15,22424,657
20-08-15,22424,16535
20-08-15,22424,16644
20-08-15,22424,16662
20-08-15,22424,23628
20-08-15,22424,24601
20-08-15,22424,24602
20-08-15,22424,24616
20-08-15,22424,24657
20-08-15,22424,27658
20-08-15,22424,29549
20-08-15,22424,29636
20-08-15,22424,30505
20-08-15,22424,30555
20-08-15,22425,13898
20-08-15,22425,23848
20-08-15,22425,25882
20-08-15,22425,26859
20-08-15,22425,29878
20-08-15,22425,30894
20-08-15,22425,31876
20-08-15,22425,31893
20-08-15,22425,32852
20-08-15,22425,34854
20-08-15,22425,34861
20-08-15,22425,34870
20-08-15,22425,34892
20-08-15,22426,13604
20-08-15,22426,13675
20-08-15,22426,16621
20-08-15,22426,23602
20-08-15,22426,23622
20-08-15,22426,23696
20-08-15,22426,24615
20-08-15,22426,24636
20-08-15,22426,24654
20-08-15,22426,26675
20-08-15,22426,27671
20-08-15,22426,27679
20-08-15,22426,28604
20-08-15,22426,28680
20-08-15,22426,29615
20-08-15,22426,29634
20-08-15,22426,29638
20-08-15,22426,29639
20-08-15,22427,23604
20-08-15,22427,23606
20-08-15,22427,24640
20-08-15,22427,24656
20-08-15,22427,24677
20-08-15,22427,24696
20-08-15,22427,25614
20-08-15,22427,26635
20-08-15,22427,26647
20-08-15,22427,26684
20-08-15,22427,27628
20-08-15,22427,27691
20-08-15,22427,28633
20-08-15,22427,28636
20-08-15,22427,28656
20-08-15,22427,29626
20-08-15,22428,13642
20-08-15,22428,13685
20-08-15,22428,16666
20-08-15,22428,23679
20-08-15,22428,24645
20-08-15,22428,24646
20-08-15,22428,24678
20-08-15,22428,26614
20-08-15,22428,26633
20-08-15,22428,27604
20-08-15,22428,27610
20-08-15,22428,27696
20-08-15,22428,28618
20-08-15,22428,28629
20-08-15,22428,28646
20-08-15,22428,28669
20-08-15,22428,29622
20-08-15,22428,29633
20-08-15,22429,51
20-08-15,22429,10013
20-08-15,22429,16007
20-08-15,22429,16011
20-08-15,22429,17030
20-08-15,22429,17038
20-08-15,22429,17042
20-08-15,22429,17046
20-08-15,22429,24026
20-08-15,22429,28029
20-08-15,22430,12895
20-08-15,22430,13876
20-08-15,22430,13893
20-08-15,22430,13896
20-08-15,22430,23855
20-08-15,22430,23862
20-08-15,22430,24899
20-08-15,22430,26894
20-08-15,22430,26899
20-08-15,22430,28878
20-08-15,22430,29859
20-08-15,22430,30858
20-08-15,22430,31854
20-08-15,22430,31877
20-08-15,22430,31883
20-08-15,22430,32863
20-08-15,22430,33868
20-08-15,22430,34891
20-08-15,22430,35851
20-08-15,22431,517
20-08-15,22431,525
20-08-15,22431,10505
20-08-15,22431,16549
20-08-15,22431,16567
20-08-15,22431,17713
20-08-15,22431,25580
20-08-15,22431,26541
20-08-15,22431,26582
20-08-15,22432,12887
20-08-15,22432,23860
20-08-15,22432,23877
20-08-15,22432,25855
20-08-15,22432,25861
20-08-15,22432,27861
20-08-15,22432,31858
20-08-15,22432,31875
20-08-15,22432,32898
20-08-15,22432,33858
20-08-15,22433,13704
20-08-15,22433,24883
20-08-15,22433,25878
20-08-15,22433,25879
20-08-15,22433,27898
20-08-15,22433,28857
20-08-15,22433,29755
20-08-15,22433,29799
20-08-15,22433,30860
20-08-15,22433,30863
20-08-15,22433,31870
20-08-15,22433,31885
20-08-15,22433,32858
20-08-15,22433,33862
20-08-15,22433,33879
20-08-15,22433,34898
20-08-15,22501,356
20-08-15,22501,601
20-08-15,22501,607
20-08-15,22501,608
20-08-15,22501,619
20-08-15,22501,621
20-08-15,22501,629
20-08-15,22501,631
20-08-15,22501,659
20-08-15,22501,667
20-08-15,22501,676
20-08-15,22501,1608
20-08-15,22501,10673
20-08-15,22502,340
20-08-15,22502,501
20-08-15,22502,502
20-08-15,22502,504
20-08-15,22502,512
20-08-15,22502,513
20-08-15,22502,518
20-08-15,22502,524
20-08-15,22502,536
20-08-15,22502,539
20-08-15,22502,555
20-08-15,22502,556
20-08-15,22502,585
20-08-15,22502,586
20-08-15,22502,18594
20-08-15,22503,348
20-08-15,22503,350
20-08-15,22503,351
20-08-15,22503,660
20-08-15,22503,661
20-08-15,22503,668
20-08-15,22503,669
20-08-15,22503,1607
20-08-15,22503,10322
20-08-15,22503,10608
20-08-15,22503,10622
20-08-15,22503,10626
20-08-15,22503,10677
20-08-15,22503,13611
20-08-15,22504,516
20-08-15,22504,537
20-08-15,22504,630
20-08-15,22504,636
20-08-15,22504,683
20-08-15,22504,1506
20-08-15,22504,1507
20-08-15,22504,16509
20-08-15,22504,18592
20-08-15,22504,18593
20-08-15,22505,129
20-08-15,22505,130
20-08-15,22505,132
20-08-15,22505,133
20-08-15,22505,137
20-08-15,22505,140
20-08-15,22505,901
20-08-15,22505,904
20-08-15,22505,915
20-08-15,22505,919
20-08-15,22505,922
20-08-15,22505,924
20-08-15,22505,16917
20-08-15,22506,902
20-08-15,22506,903
20-08-15,22506,905
20-08-15,22506,906
20-08-15,22506,907
20-08-15,22506,920
20-08-15,22506,934
20-08-15,22506,1002
20-08-15,22506,10080
20-08-15,22506,19902
20-08-15,22507,531
20-08-15,22507,544
20-08-15,22507,545
20-08-15,22507,548
20-08-15,22507,568
20-08-15,22507,569
20-08-15,22507,583
20-08-15,22507,628
20-08-15,22507,653
20-08-15,22507,673
20-08-15,22508,574
20-08-15,22508,590
20-08-15,22508,595
20-08-15,22508,596
20-08-15,22508,598
20-08-15,22508,1503
20-08-15,22508,1510
20-08-15,22508,1513
20-08-15,22508,10522
20-08-15,22508,16503
20-08-15,22509,10627
20-08-15,28001,779
20-08-15,28001,781
20-08-15,28001,782
20-08-15,28001,802
20-08-15,28001,809
20-08-15,28001,812
20-08-15,28001,814
20-08-15,28001,815
20-08-15,28001,817
20-08-15,28001,818
20-08-15,28001,18824
20-08-15,28002,853
20-08-15,28002,855
20-08-15,28002,856
20-08-15,28002,857
20-08-15,28002,859
20-08-15,28002,885
20-08-15,28002,886
20-08-15,28002,10851
20-08-15,28002,12893
20-08-15,28002,16866
20-08-15,28002,17853
20-08-15,28003,221
20-08-15,28003,304
20-08-15,28003,305
20-08-15,28003,310
20-08-15,28003,312
20-08-15,28003,321
20-08-15,28003,324
20-08-15,28003,325
20-08-15,28003,328
20-08-15,28003,329
20-08-15,28003,330
20-08-15,28003,408
20-08-15,28004,801
20-08-15,28004,805
20-08-15,28004,807
20-08-15,28004,821
20-08-15,28004,828
20-08-15,28004,834
20-08-15,28004,835
20-08-15,28004,836
20-08-15,28004,18827
20-08-15,28004,18831
20-08-15,28004,18840
20-08-15,28004,18849
20-08-15,28005,713
20-08-15,28005,837
20-08-15,28005,10807
20-08-15,28005,13845
20-08-15,28005,17803
20-08-15,28005,18837
20-08-15,28005,18838
20-08-15,28005,18841
20-08-15,28005,18842
20-08-15,28005,18843
20-08-15,28005,18844
20-08-15,28005,18845
20-08-15,28005,18846
20-08-15,28005,18847
20-08-15,28005,18848
20-08-15,28006,725
20-08-15,28006,728
20-08-15,28006,739
20-08-15,28006,740
20-08-15,28006,741
20-08-15,28006,772
20-08-15,28006,864
20-08-15,28006,865
20-08-15,28006,868
20-08-15,28006,18829
20-08-15,28006,18830
20-08-15,28007,38
20-08-15,28007,66
20-08-15,28007,68
20-08-15,28007,69
20-08-15,28007,73
20-08-15,28007,95
20-08-15,28007,1009
20-08-15,28007,1012
20-08-15,28007,1013
20-08-15,28007,17007
20-08-15,28008,37
20-08-15,28008,42
20-08-15,28008,43
20-08-15,28008,75
20-08-15,28008,80
20-08-15,28008,81
20-08-15,28008,89
20-08-15,28008,19002
20-08-15,28009,729
20-08-15,28009,730
20-08-15,28009,746
20-08-15,28009,765
20-08-15,28009,863
20-08-15,28009,873
20-08-15,28009,874
20-08-15,28009,16839
20-08-15,28010,9
20-08-15,28010,12
20-08-15,28010,13
20-08-15,28010,62
20-08-15,28010,110
20-08-15,28010,124
20-08-15,28010,128
20-08-15,28010,131
20-08-15,28010,203
20-08-15,28010,216
20-08-15,28010,230
20-08-15,28010,241
20-08-15,28010,19202
20-08-15,28011,701
20-08-15,28011,735
20-08-15,28011,757
20-08-15,28011,769
20-08-15,28011,1702
20-08-15,28011,13720
20-08-15,28012,319
20-08-15,28012,403
20-08-15,28012,410
20-08-15,28012,413
20-08-15,28012,423
20-08-15,28012,424
20-08-15,28012,425
20-08-15,28012,764
20-08-15,28013,4
20-08-15,28013,5
20-08-15,28013,27
20-08-15,28013,30
20-08-15,28013,32
20-08-15,28013,49
20-08-15,28013,65
20-08-15,28013,67
20-08-15,28013,86
20-08-15,28013,98
20-08-15,28013,19006
20-08-15,28014,18
20-08-15,28014,19
20-08-15,28014,20
20-08-15,28014,24
20-08-15,28014,57
20-08-15,28014,64
20-08-15,28014,79
20-08-15,28014,90
20-08-15,28014,16014
20-08-15,28014,19003
20-08-15,28014,19004
20-08-15,28015,706
20-08-15,28015,707
20-08-15,28015,719
20-08-15,28015,862
20-08-15,28015,880
20-08-15,28015,883
20-08-15,28015,10859
20-08-15,28015,10860
20-08-15,28015,16863
20-08-15,28015,18794
20-08-15,28016,84
20-08-15,28016,951
20-08-15,28016,956
20-08-15,28016,957
20-08-15,28016,968
20-08-15,28016,975
20-08-15,28016,977
20-08-15,28016,978
20-08-15,28016,10091
20-08-15,28016,19005
20-08-15,28017,952
20-08-15,28017,953
20-08-15,28017,954
20-08-15,28017,955
20-08-15,28017,959
20-08-15,28017,960
20-08-15,28017,961
20-08-15,28017,962
20-08-15,28017,964
20-08-15,28017,965
20-08-15,28017,972
20-08-15,28017,16956
20-08-15,28018,28
20-08-15,28018,36
20-08-15,28018,47
20-08-15,28018,61
20-08-15,28018,72
20-08-15,28018,88
20-08-15,28018,101
20-08-15,28018,113
20-08-15,28018,115
20-08-15,28018,117
20-08-15,28018,122
20-08-15,28018,123
20-08-15,28019,108
20-08-15,28019,109
20-08-15,28019,111
20-08-15,28019,112
20-08-15,28019,114
20-08-15,28019,116
20-08-15,28019,118
20-08-15,28019,126
20-08-15,28019,134
20-08-15,28019,136
20-08-15,28019,138
20-08-15,28019,169
20-08-15,28019,18172
20-08-15,29001,11851
20-08-15,29001,12877
20-08-15,29001,12891
20-08-15,29001,16865
20-08-15,29001,16888
20-08-15,29001,23840
20-08-15,29001,23857
20-08-15,29001,25893
20-08-15,29001,28851
20-08-15,29001,28854
20-08-15,29001,30883
20-08-15,29001,31882
20-08-15,29001,32888
20-08-15,29002,11853
20-08-15,29002,12852
20-08-15,29002,12889
20-08-15,29002,16845
20-08-15,29002,16860
20-08-15,29002,24856
20-08-15,29002,29879
20-08-15,29002,30875
20-08-15,29002,30885
20-08-15,29002,30895
20-08-15,29002,31887
20-08-15,29002,32857
20-08-15,29002,34863
20-08-15,29002,34869
