Billing Date,Route,Sold-to party
26/02/2014,22407,16552
26/02/2014,22407,16560
26/02/2014,22407,16605
26/02/2014,22407,16620
26/02/2014,22407,26502
26/02/2014,22407,26568
26/02/2014,22407,27536
26/02/2014,22407,27561
26/02/2014,22407,27595
26/02/2014,22407,27597
26/02/2014,22407,27602
26/02/2014,22407,28523
26/02/2014,22407,28548
26/02/2014,22407,29530
26/02/2014,22407,29559
26/02/2014,22407,29563
26/02/2014,22408,41
26/02/2014,22408,51
26/02/2014,22408,13001
26/02/2014,22408,13032
26/02/2014,22408,16027
26/02/2014,22408,16029
26/02/2014,22408,17023
26/02/2014,22408,23076
26/02/2014,22408,24018
26/02/2014,22408,26078
26/02/2014,22408,26081
26/02/2014,22408,27043
26/02/2014,22408,27054
26/02/2014,22409,13902
26/02/2014,22409,13906
26/02/2014,22409,13907
26/02/2014,22409,13908
26/02/2014,22409,13909
26/02/2014,22409,13910
26/02/2014,22409,13915
26/02/2014,22409,16112
26/02/2014,22409,16913
26/02/2014,22409,16915
26/02/2014,22409,23901
26/02/2014,22409,23913
26/02/2014,22409,26919
26/02/2014,22409,27019
26/02/2014,22409,27902
26/02/2014,22409,27911
26/02/2014,22409,27918
26/02/2014,22409,28902
26/02/2014,22410,13654
26/02/2014,22410,16539
26/02/2014,22410,16610
26/02/2014,22410,17606
26/02/2014,22410,23636
26/02/2014,22410,23661
26/02/2014,22410,23695
26/02/2014,22410,26559
26/02/2014,22410,27531
26/02/2014,22410,28510
26/02/2014,22410,28661
26/02/2014,22410,29534
26/02/2014,22411,13633
26/02/2014,22411,16608
26/02/2014,22411,16652
26/02/2014,22411,23691
26/02/2014,22411,26666
26/02/2014,22411,26688
26/02/2014,22411,27668
26/02/2014,22411,27676
26/02/2014,22411,27693
26/02/2014,22411,28649
26/02/2014,22411,28667
26/02/2014,22411,28677
26/02/2014,22411,28689
26/02/2014,22412,89
26/02/2014,22412,10088
26/02/2014,22412,14001
26/02/2014,22412,17011
26/02/2014,22412,17016
26/02/2014,22412,17025
26/02/2014,22412,24032
26/02/2014,22412,24034
26/02/2014,22412,24035
26/02/2014,22412,26026
26/02/2014,22412,26094
26/02/2014,22412,27027
26/02/2014,22412,27030
26/02/2014,22412,27046
26/02/2014,22412,27055
26/02/2014,22412,27064
26/02/2014,22412,27083
26/02/2014,22412,27091
26/02/2014,22412,27097
26/02/2014,22412,27098
26/02/2014,22412,27099
26/02/2014,22413,144
26/02/2014,22413,13643
26/02/2014,22413,13647
26/02/2014,22413,13650
26/02/2014,22413,23694
26/02/2014,22413,24639
26/02/2014,22413,25607
26/02/2014,22413,25615
26/02/2014,22413,26643
26/02/2014,22413,26664
26/02/2014,22413,26671
26/02/2014,22413,27605
26/02/2014,22413,27619
26/02/2014,22413,27625
26/02/2014,22413,27637
26/02/2014,22413,27656
26/02/2014,22413,27688
26/02/2014,22413,28640
26/02/2014,22413,28650
26/02/2014,22414,16809
26/02/2014,22414,16821
26/02/2014,22414,16824
26/02/2014,22414,16825
26/02/2014,22414,19801
26/02/2014,22414,23740
26/02/2014,22414,23822
26/02/2014,22414,24816
26/02/2014,22414,26734
26/02/2014,22414,26849
26/02/2014,22414,27825
26/02/2014,22414,27830
26/02/2014,22414,27831
26/02/2014,22414,28761
26/02/2014,22415,16562
26/02/2014,22415,16586
26/02/2014,22415,17508
26/02/2014,22415,18599
26/02/2014,22415,24544
26/02/2014,22415,25621
26/02/2014,22415,25627
26/02/2014,22415,26513
26/02/2014,22415,26527
26/02/2014,22415,26548
26/02/2014,22415,26685
26/02/2014,22415,27564
26/02/2014,22415,27566
26/02/2014,22415,28519
26/02/2014,22415,29533
26/02/2014,22416,12857
26/02/2014,22416,13870
26/02/2014,22416,13895
26/02/2014,22416,16822
26/02/2014,22416,16849
26/02/2014,22416,16878
26/02/2014,22416,16888
26/02/2014,22416,23840
26/02/2014,22416,23892
26/02/2014,22416,26834
26/02/2014,22416,27828
26/02/2014,22416,27839
26/02/2014,22416,27860
26/02/2014,22416,28802
26/02/2014,22416,30862
26/02/2014,22416,31860
26/02/2014,22416,31882
26/02/2014,22416,32871
26/02/2014,22416,33880
26/02/2014,22416,33883
26/02/2014,22417,16535
26/02/2014,22417,16588
26/02/2014,22417,23535
26/02/2014,22417,23542
26/02/2014,22417,23595
26/02/2014,22417,24537
26/02/2014,22417,24550
26/02/2014,22417,26534
26/02/2014,22417,26597
26/02/2014,22417,28527
26/02/2014,22417,28539
26/02/2014,22417,28557
26/02/2014,22417,28586
26/02/2014,22417,29505
26/02/2014,22417,29506
26/02/2014,22417,29507
26/02/2014,22418,13019
26/02/2014,22418,16006
26/02/2014,22418,16059
26/02/2014,22418,17004
26/02/2014,22418,17024
26/02/2014,22418,17026
26/02/2014,22418,19008
26/02/2014,22418,24052
26/02/2014,22418,26038
26/02/2014,22419,146
26/02/2014,22419,10668
26/02/2014,22419,13609
26/02/2014,22419,13640
26/02/2014,22419,16664
26/02/2014,22419,23697
26/02/2014,22419,24604
26/02/2014,22419,24660
26/02/2014,22419,26628
26/02/2014,22419,26681
26/02/2014,22419,27611
26/02/2014,22419,27614
26/02/2014,22419,27677
26/02/2014,22419,28652
26/02/2014,22419,28670
26/02/2014,22419,28671
26/02/2014,22419,28679
26/02/2014,22419,28681
26/02/2014,22420,1508
26/02/2014,22420,1509
26/02/2014,22420,16921
26/02/2014,22420,16924
26/02/2014,22420,23921
26/02/2014,22420,23923
26/02/2014,22420,23934
26/02/2014,22420,27923
26/02/2014,22420,27926
26/02/2014,22420,27931
26/02/2014,22420,27932
26/02/2014,22420,27934
26/02/2014,22420,27936
26/02/2014,22420,27939
26/02/2014,22420,28534
26/02/2014,22421,1502
26/02/2014,22421,1504
26/02/2014,22421,16568
26/02/2014,22421,16582
26/02/2014,22421,23583
26/02/2014,22421,23584
26/02/2014,22421,23598
26/02/2014,22421,24501
26/02/2014,22421,25581
26/02/2014,22421,26547
26/02/2014,22421,29512
26/02/2014,22421,29538
26/02/2014,22422,12864
26/02/2014,22422,16708
26/02/2014,22422,23850
26/02/2014,22422,25880
26/02/2014,22422,25892
26/02/2014,22422,25894
26/02/2014,22422,26885
26/02/2014,22422,27877
26/02/2014,22422,29853
26/02/2014,22422,29867
26/02/2014,22422,29894
26/02/2014,22422,30877
26/02/2014,22422,30888
26/02/2014,22422,31892
26/02/2014,22422,32876
26/02/2014,22422,32891
26/02/2014,22422,33859
26/02/2014,22422,33882
26/02/2014,22422,33892
26/02/2014,22423,12861
26/02/2014,22423,13898
26/02/2014,22423,16846
26/02/2014,22423,23848
26/02/2014,22423,25882
26/02/2014,22423,26859
26/02/2014,22423,26888
26/02/2014,22423,29878
26/02/2014,22423,30894
26/02/2014,22423,31876
26/02/2014,22423,31893
26/02/2014,22423,31896
26/02/2014,22423,32852
26/02/2014,22423,32892
26/02/2014,22424,13613
26/02/2014,22424,13655
26/02/2014,22424,16662
26/02/2014,22424,23628
26/02/2014,22424,23658
26/02/2014,22424,24601
26/02/2014,22424,24602
26/02/2014,22424,24609
26/02/2014,22424,24616
26/02/2014,22424,24657
26/02/2014,22424,25602
26/02/2014,22424,27658
26/02/2014,22424,28597
26/02/2014,22424,29540
26/02/2014,22425,13035
26/02/2014,22425,13954
26/02/2014,22425,13964
26/02/2014,22425,16965
26/02/2014,22425,17958
26/02/2014,22425,17961
26/02/2014,22425,23964
26/02/2014,22425,23982
26/02/2014,22425,26970
26/02/2014,22425,26976
26/02/2014,22425,27960
26/02/2014,22425,27962
26/02/2014,22425,28975
26/02/2014,22426,13604
26/02/2014,22426,13625
26/02/2014,22426,13634
26/02/2014,22426,16621
26/02/2014,22426,23602
26/02/2014,22426,23622
26/02/2014,22426,23696
26/02/2014,22426,24615
26/02/2014,22426,24636
26/02/2014,22426,26675
26/02/2014,22426,27659
26/02/2014,22426,27671
26/02/2014,22426,27679
26/02/2014,22426,28604
26/02/2014,22426,28628
26/02/2014,22426,28680
26/02/2014,22427,23604
26/02/2014,22427,23606
26/02/2014,22427,24640
26/02/2014,22427,24656
26/02/2014,22427,24677
26/02/2014,22427,24696
26/02/2014,22427,25614
26/02/2014,22427,26635
26/02/2014,22427,26647
26/02/2014,22427,26684
26/02/2014,22427,27628
26/02/2014,22427,27691
26/02/2014,22427,28617
26/02/2014,22427,28633
26/02/2014,22427,28636
26/02/2014,22427,28656
26/02/2014,22427,28691
26/02/2014,22428,13618
26/02/2014,22428,13623
26/02/2014,22428,13642
26/02/2014,22428,16666
26/02/2014,22428,16696
26/02/2014,22428,23679
26/02/2014,22428,24645
26/02/2014,22428,24646
26/02/2014,22428,24678
26/02/2014,22428,25603
26/02/2014,22428,26614
26/02/2014,22428,26633
26/02/2014,22428,27604
26/02/2014,22428,27610
26/02/2014,22428,27684
26/02/2014,22428,27696
26/02/2014,22428,28618
26/02/2014,22428,28629
26/02/2014,22428,28645
26/02/2014,22428,28646
26/02/2014,22428,28669
26/02/2014,22429,10013
26/02/2014,22429,13045
26/02/2014,22429,16007
26/02/2014,22429,16011
26/02/2014,22429,16079
26/02/2014,22429,17030
26/02/2014,22429,17710
26/02/2014,22429,24020
26/02/2014,22429,24026
26/02/2014,22429,24028
26/02/2014,22429,24063
26/02/2014,22430,13876
26/02/2014,22430,13893
26/02/2014,22430,13896
26/02/2014,22430,16899
26/02/2014,22430,23855
26/02/2014,22430,23862
26/02/2014,22430,24899
26/02/2014,22430,26894
26/02/2014,22430,26899
26/02/2014,22430,27849
26/02/2014,22430,29859
26/02/2014,22430,30858
26/02/2014,22430,31854
26/02/2014,22430,31867
26/02/2014,22430,31877
26/02/2014,22430,31883
26/02/2014,22430,32863
26/02/2014,22430,33868
26/02/2014,22431,517
26/02/2014,22431,10505
26/02/2014,22431,16549
26/02/2014,22431,16567
26/02/2014,22431,25580
26/02/2014,22431,26541
26/02/2014,22431,26582
26/02/2014,22431,28703
26/02/2014,22432,23860
26/02/2014,22432,23871
26/02/2014,22432,23877
26/02/2014,22432,25855
26/02/2014,22432,25861
26/02/2014,22432,27861
26/02/2014,22432,30854
26/02/2014,22432,31857
26/02/2014,22432,31858
26/02/2014,22432,31875
26/02/2014,22432,32898
26/02/2014,22432,33851
26/02/2014,22432,33858
26/02/2014,22432,33872
26/02/2014,22433,13704
26/02/2014,22433,23765
26/02/2014,22433,24722
26/02/2014,22433,24883
26/02/2014,22433,25878
26/02/2014,22433,25879
26/02/2014,22433,26716
26/02/2014,22433,27711
26/02/2014,22433,27898
26/02/2014,22433,28707
26/02/2014,22433,28759
26/02/2014,22433,28768
26/02/2014,22433,29755
26/02/2014,22433,30860
26/02/2014,22433,30863
26/02/2014,22433,30887
26/02/2014,22433,31870
26/02/2014,22433,32858
26/02/2014,22433,33862
26/02/2014,22433,33879
26/02/2014,22434,737
26/02/2014,22434,12863
26/02/2014,22434,16891
26/02/2014,22434,23885
26/02/2014,22434,23886
26/02/2014,22434,24855
26/02/2014,22434,24884
26/02/2014,22434,26891
26/02/2014,22434,27858
26/02/2014,22434,27862
26/02/2014,22434,27892
26/02/2014,22434,28852
26/02/2014,22434,29874
26/02/2014,22434,32897
26/02/2014,22434,33852
26/02/2014,22434,33853
26/02/2014,22434,33863
26/02/2014,22434,33864
26/02/2014,22434,33876
26/02/2014,22434,33885
26/02/2014,22434,33887
26/02/2014,22435,10509
26/02/2014,22435,16520
26/02/2014,22435,16572
26/02/2014,22435,16665
26/02/2014,22435,23567
26/02/2014,22435,23592
26/02/2014,22435,23653
26/02/2014,22435,24509
26/02/2014,22435,24512
26/02/2014,22435,24529
26/02/2014,22435,24562
26/02/2014,22435,26580
26/02/2014,22435,26698
26/02/2014,22435,27524
26/02/2014,22435,27527
26/02/2014,22435,27698
26/02/2014,22435,28540
26/02/2014,22435,28542
26/02/2014,22435,28585
26/02/2014,22435,28591
26/02/2014,22435,28626
26/02/2014,22435,29539
26/02/2014,22436,10627
26/02/2014,22437,10627
26/02/2014,22501,356
26/02/2014,22501,601
26/02/2014,22501,607
26/02/2014,22501,608
26/02/2014,22501,619
26/02/2014,22501,621
26/02/2014,22501,629
26/02/2014,22501,631
26/02/2014,22501,659
26/02/2014,22501,665
26/02/2014,22501,667
26/02/2014,22501,676
26/02/2014,22501,1608
26/02/2014,22501,10673
26/02/2014,22501,19101
26/02/2014,22502,340
26/02/2014,22502,501
26/02/2014,22502,502
26/02/2014,22502,504
26/02/2014,22502,512
26/02/2014,22502,513
26/02/2014,22502,518
26/02/2014,22502,524
26/02/2014,22502,536
26/02/2014,22502,539
26/02/2014,22502,555
26/02/2014,22502,556
26/02/2014,22502,585
26/02/2014,22502,586
26/02/2014,22502,18594
26/02/2014,22503,348
26/02/2014,22503,350
26/02/2014,22503,351
26/02/2014,22503,660
26/02/2014,22503,661
26/02/2014,22503,668
26/02/2014,22503,669
26/02/2014,22503,1607
26/02/2014,22503,10322
26/02/2014,22503,10608
26/02/2014,22503,10622
26/02/2014,22503,10626
26/02/2014,22503,10677
26/02/2014,22503,13611
26/02/2014,22504,516
26/02/2014,22504,525
26/02/2014,22504,537
26/02/2014,22504,544
26/02/2014,22504,545
26/02/2014,22504,548
26/02/2014,22504,636
26/02/2014,22504,1506
26/02/2014,22504,1507
26/02/2014,22504,10526
26/02/2014,22504,16509
26/02/2014,22504,18592
26/02/2014,22504,18593
26/02/2014,22505,129
26/02/2014,22505,130
26/02/2014,22505,132
26/02/2014,22505,133
26/02/2014,22505,137
26/02/2014,22505,140
26/02/2014,22505,901
26/02/2014,22505,903
26/02/2014,22505,904
26/02/2014,22505,915
26/02/2014,22505,919
26/02/2014,22505,922
26/02/2014,22505,924
26/02/2014,22505,16917
26/02/2014,22506,902
26/02/2014,22506,905
26/02/2014,22506,906
26/02/2014,22506,907
26/02/2014,22506,920
26/02/2014,22506,934
26/02/2014,22506,1002
26/02/2014,22506,10080
26/02/2014,22506,16905
26/02/2014,22506,19902
26/02/2014,22507,531
26/02/2014,22507,564
26/02/2014,22507,583
26/02/2014,22507,628
26/02/2014,22507,630
26/02/2014,22507,653
26/02/2014,22507,656
26/02/2014,22507,673
26/02/2014,22507,683
26/02/2014,22508,10627
26/02/2014,22601,13714
26/02/2014,22601,23798
26/02/2014,22601,23899
26/02/2014,22601,27726
26/02/2014,22601,28858
26/02/2014,22601,28883
26/02/2014,22601,29733
26/02/2014,22601,29763
26/02/2014,22601,29887
26/02/2014,22601,30864
26/02/2014,22601,30891
26/02/2014,22601,31852
26/02/2014,22601,31873
26/02/2014,22601,31898
26/02/2014,22601,32865
26/02/2014,22601,32887
26/02/2014,22602,13852
26/02/2014,22602,13867
26/02/2014,22602,16851
26/02/2014,22602,23863
26/02/2014,22602,25887
26/02/2014,22602,26870
26/02/2014,22602,28860
26/02/2014,22602,28875
26/02/2014,22602,28888
26/02/2014,22602,28892
26/02/2014,22602,28896
26/02/2014,22602,29860
26/02/2014,22602,29886
26/02/2014,22602,30884
26/02/2014,22602,30890
26/02/2014,22602,31862
26/02/2014,22602,31884
26/02/2014,22602,31891
26/02/2014,22602,33856
26/02/2014,22602,33857
26/02/2014,22602,33869
26/02/2014,22602,33874
26/02/2014,22603,12854
26/02/2014,22603,12867
26/02/2014,22603,12868
26/02/2014,22603,13863
26/02/2014,22603,13888
26/02/2014,22603,13892
26/02/2014,22603,23897
26/02/2014,22603,24866
26/02/2014,22603,24879
26/02/2014,22603,24898
26/02/2014,22603,25860
26/02/2014,22603,27870
26/02/2014,22603,27896
26/02/2014,22603,28862
26/02/2014,22603,30865
26/02/2014,22603,32851
26/02/2014,22603,32859
26/02/2014,22603,32878
26/02/2014,22603,33870
26/02/2014,22603,33888
26/02/2014,22604,13955
26/02/2014,22604,16971
26/02/2014,22604,16987
26/02/2014,22604,17951
26/02/2014,22604,17956
26/02/2014,22604,17962
26/02/2014,22604,23955
26/02/2014,22604,23973
26/02/2014,22604,26977
26/02/2014,22604,26984
26/02/2014,22605,349
26/02/2014,22605,407
26/02/2014,22605,416
26/02/2014,22605,523
26/02/2014,22605,10515
26/02/2014,22605,23564
26/02/2014,22605,28574
26/02/2014,22606,23927
26/02/2014,22606,23929
26/02/2014,22606,26924
26/02/2014,22606,26925
26/02/2014,22606,26928
26/02/2014,22606,26929
26/02/2014,22606,26932
26/02/2014,22606,26933
26/02/2014,22606,26940
26/02/2014,22606,26943
26/02/2014,22606,26949
26/02/2014,22606,27924
26/02/2014,22606,27933
26/02/2014,22606,27942
26/02/2014,22607,16513
26/02/2014,22607,16533
26/02/2014,22607,16591
26/02/2014,22607,23501
26/02/2014,22607,23550
26/02/2014,22607,23578
26/02/2014,22607,23587
26/02/2014,22607,24532
26/02/2014,22607,24536
26/02/2014,22607,24575
26/02/2014,22607,27502
26/02/2014,22607,28526
26/02/2014,22607,28567
26/02/2014,22607,28595
26/02/2014,22607,29532
26/02/2014,22607,29560
26/02/2014,22608,16504
26/02/2014,22608,16555
26/02/2014,22608,23523
26/02/2014,22608,23525
26/02/2014,22608,23544
26/02/2014,22608,23569
26/02/2014,22608,24542
26/02/2014,22608,24543
26/02/2014,22608,26549
26/02/2014,22608,26561
26/02/2014,22608,26585
26/02/2014,22608,26944
26/02/2014,22608,27515
26/02/2014,22608,27552
26/02/2014,22608,27584
26/02/2014,22608,28564
26/02/2014,22608,29535
26/02/2014,22608,29546
26/02/2014,22609,632
26/02/2014,22609,655
26/02/2014,22609,663
26/02/2014,22609,1603
26/02/2014,22609,10214
26/02/2014,22609,16603
26/02/2014,22609,23609
26/02/2014,22609,23662
26/02/2014,22609,23687
26/02/2014,22609,24627
26/02/2014,22609,26690
26/02/2014,22609,28674
26/02/2014,22610,602
26/02/2014,22610,616
26/02/2014,22610,16101
26/02/2014,22610,16127
26/02/2014,22610,16128
26/02/2014,22610,16129
26/02/2014,22610,23080
26/02/2014,22610,23085
26/02/2014,22610,23102
26/02/2014,22610,23109
26/02/2014,22610,23111
26/02/2014,22610,23125
26/02/2014,22610,23134
26/02/2014,22610,26116
26/02/2014,22610,26133
26/02/2014,22611,23505
26/02/2014,22611,23506
26/02/2014,22611,23509
26/02/2014,22611,23512
26/02/2014,22611,23563
26/02/2014,22611,23588
26/02/2014,22611,24534
26/02/2014,22611,26501
26/02/2014,22611,26589
26/02/2014,22611,27554
26/02/2014,22611,27571
26/02/2014,22611,27582
26/02/2014,22611,28504
26/02/2014,22611,28506
26/02/2014,22611,28573
26/02/2014,22611,29501
26/02/2014,22611,29536
26/02/2014,22612,1505
26/02/2014,22612,10524
26/02/2014,22612,16548
26/02/2014,22612,23541
26/02/2014,22612,24527
26/02/2014,22612,25574
26/02/2014,22612,27579
26/02/2014,22612,28518
26/02/2014,22612,28562
26/02/2014,22612,28589
26/02/2014,22613,23806
26/02/2014,22613,24803
26/02/2014,22613,26820
26/02/2014,22613,26826
26/02/2014,22613,26832
26/02/2014,22613,26838
26/02/2014,22613,26847
26/02/2014,22613,26850
26/02/2014,22613,26863
26/02/2014,22613,27819
26/02/2014,22613,27820
26/02/2014,22613,27834
26/02/2014,22613,27844
26/02/2014,22614,16564
26/02/2014,22614,16574
26/02/2014,22614,16578
26/02/2014,22614,17507
26/02/2014,22614,23557
26/02/2014,22614,23577
26/02/2014,22614,24520
26/02/2014,22614,24531
26/02/2014,22614,25577
26/02/2014,22614,25578
26/02/2014,22614,26516
26/02/2014,22614,28576
26/02/2014,22614,28588
26/02/2014,22614,29516
26/02/2014,22614,29558
26/02/2014,22615,14101
26/02/2014,22615,16111
26/02/2014,22615,16130
26/02/2014,22615,17101
26/02/2014,22615,17102
26/02/2014,22615,17103
26/02/2014,22615,17104
26/02/2014,22615,23040
26/02/2014,22615,23057
26/02/2014,22615,24051
26/02/2014,22615,26014
26/02/2014,22615,26113
26/02/2014,22615,27029
26/02/2014,22615,27071
26/02/2014,22616,16576
26/02/2014,22616,23514
26/02/2014,22616,23561
26/02/2014,22616,23576
26/02/2014,22616,24504
26/02/2014,22616,24530
26/02/2014,22616,24548
26/02/2014,22616,24561
26/02/2014,22616,24571
26/02/2014,22616,27581
26/02/2014,22616,28578
26/02/2014,22616,29510
26/02/2014,22617,13030
26/02/2014,22617,16010
26/02/2014,22617,16078
26/02/2014,22617,17003
26/02/2014,22617,17006
26/02/2014,22617,17034
26/02/2014,22617,23052
26/02/2014,22617,26055
26/02/2014,22617,27037
26/02/2014,22617,27038
26/02/2014,22617,27053
26/02/2014,22617,27061
26/02/2014,22617,27067
26/02/2014,22617,28001
26/02/2014,22618,23107
26/02/2014,22618,23113
26/02/2014,22618,23117
26/02/2014,22618,23123
26/02/2014,22618,23130
26/02/2014,22618,23137
26/02/2014,22618,26115
26/02/2014,22618,26119
26/02/2014,22618,26123
26/02/2014,22618,26126
26/02/2014,22618,26140
26/02/2014,22618,26145
26/02/2014,22618,27664
26/02/2014,22619,16717
26/02/2014,22619,16884
26/02/2014,22619,23872
26/02/2014,22619,24858
26/02/2014,22619,27882
26/02/2014,22619,27885
26/02/2014,22619,28859
26/02/2014,22619,28878
26/02/2014,22619,29856
26/02/2014,22619,29888
26/02/2014,22619,30857
26/02/2014,22619,30859
26/02/2014,22619,32870
26/02/2014,22619,32874
26/02/2014,22619,32899
26/02/2014,22620,13869
26/02/2014,22620,13883
26/02/2014,22620,23874
26/02/2014,22620,24854
26/02/2014,22620,24863
26/02/2014,22620,26879
26/02/2014,22620,27891
26/02/2014,22620,28857
26/02/2014,22620,31851
26/02/2014,22620,31872
26/02/2014,22620,31880
26/02/2014,22620,31885
26/02/2014,22620,32866
26/02/2014,22620,32873
26/02/2014,22620,32881
26/02/2014,22620,32893
26/02/2014,22620,32895
26/02/2014,22620,33866
26/02/2014,22620,33875
26/02/2014,22620,33886
26/02/2014,22621,23718
26/02/2014,22621,23870
26/02/2014,22621,23896
26/02/2014,22621,24786
26/02/2014,22621,24861
26/02/2014,22621,24867
26/02/2014,22621,24874
26/02/2014,22621,24893
26/02/2014,22621,25865
26/02/2014,22621,26867
26/02/2014,22621,26889
26/02/2014,22621,27881
26/02/2014,22621,29783
26/02/2014,22621,32854
26/02/2014,22621,32855
26/02/2014,22621,33855
26/02/2014,22622,16840
26/02/2014,22622,16880
26/02/2014,22622,17852
26/02/2014,22622,23829
26/02/2014,22622,23846
26/02/2014,22622,23853
26/02/2014,22622,23864
26/02/2014,22622,23881
26/02/2014,22622,23882
26/02/2014,22622,24794
26/02/2014,22622,24809
26/02/2014,22622,24857
26/02/2014,22622,25876
26/02/2014,22622,33889
26/02/2014,22622,33894
26/02/2014,22639,10627
26/02/2014,28001,773
26/02/2014,28001,781
26/02/2014,28001,782
26/02/2014,28001,802
26/02/2014,28001,807
26/02/2014,28001,809
26/02/2014,28001,812
26/02/2014,28001,814
26/02/2014,28001,815
26/02/2014,28001,817
26/02/2014,28001,818
26/02/2014,28001,10763
26/02/2014,28001,18824
26/02/2014,28002,853
26/02/2014,28002,854
26/02/2014,28002,856
26/02/2014,28002,857
26/02/2014,28002,859
26/02/2014,28002,10851
26/02/2014,28002,12865
26/02/2014,28002,16866
26/02/2014,28002,16868
26/02/2014,28002,17853
26/02/2014,28003,304
26/02/2014,28003,305
26/02/2014,28003,310
26/02/2014,28003,312
26/02/2014,28003,321
26/02/2014,28003,324
26/02/2014,28003,325
26/02/2014,28003,328
26/02/2014,28003,329
26/02/2014,28003,330
26/02/2014,28003,408
26/02/2014,28004,779
26/02/2014,28004,801
26/02/2014,28004,805
26/02/2014,28004,821
26/02/2014,28004,828
26/02/2014,28004,834
26/02/2014,28004,18827
26/02/2014,28004,18831
26/02/2014,28004,18840
26/02/2014,28005,713
26/02/2014,28005,835
26/02/2014,28005,836
26/02/2014,28005,17803
26/02/2014,28005,18841
26/02/2014,28005,18842
26/02/2014,28005,18843
26/02/2014,28005,18844
26/02/2014,28005,18845
26/02/2014,28005,18846
26/02/2014,28005,18847
26/02/2014,28005,18848
26/02/2014,28005,18849
26/02/2014,28005,19812
26/02/2014,28006,725
26/02/2014,28006,727
26/02/2014,28006,728
26/02/2014,28006,739
26/02/2014,28006,741
26/02/2014,28006,772
26/02/2014,28006,864
26/02/2014,28006,865
26/02/2014,28006,868
26/02/2014,28006,18829
26/02/2014,28006,18830
26/02/2014,28007,38
26/02/2014,28007,66
26/02/2014,28007,68
26/02/2014,28007,69
26/02/2014,28007,73
26/02/2014,28007,95
26/02/2014,28007,1009
26/02/2014,28007,1012
26/02/2014,28007,1013
26/02/2014,28007,17007
26/02/2014,28008,37
26/02/2014,28008,42
26/02/2014,28008,43
26/02/2014,28008,63
26/02/2014,28008,75
26/02/2014,28008,80
26/02/2014,28008,81
26/02/2014,28008,17018
26/02/2014,28008,19002
26/02/2014,28009,716
26/02/2014,28009,729
26/02/2014,28009,730
26/02/2014,28009,746
26/02/2014,28009,765
26/02/2014,28009,863
26/02/2014,28009,873
26/02/2014,28009,874
26/02/2014,28009,13857
26/02/2014,28009,16839
26/02/2014,28010,9
26/02/2014,28010,12
26/02/2014,28010,13
26/02/2014,28010,62
26/02/2014,28010,110
26/02/2014,28010,128
26/02/2014,28010,131
26/02/2014,28010,203
26/02/2014,28010,216
26/02/2014,28010,230
