Billing Date,Route,Sold-to party
21-08-15,22325,34884
21-08-15,22326,13507
21-08-15,22326,16576
21-08-15,22326,23514
21-08-15,22326,23561
21-08-15,22326,23564
21-08-15,22326,23576
21-08-15,22326,24504
21-08-15,22326,24530
21-08-15,22326,24548
21-08-15,22326,24561
21-08-15,22326,24571
21-08-15,22326,27581
21-08-15,22326,29510
21-08-15,22326,29598
21-08-15,22326,30560
21-08-15,22326,30563
21-08-15,22327,13852
21-08-15,22327,16851
21-08-15,22327,23863
21-08-15,22327,25887
21-08-15,22327,26870
21-08-15,22327,28875
21-08-15,22327,28888
21-08-15,22327,28892
21-08-15,22327,28893
21-08-15,22327,28896
21-08-15,22327,29860
21-08-15,22327,29886
21-08-15,22327,30884
21-08-15,22327,30890
21-08-15,22327,31884
21-08-15,22327,33856
21-08-15,22327,33857
21-08-15,22327,33869
21-08-15,22327,33874
21-08-15,22327,33896
21-08-15,22328,14101
21-08-15,22328,16148
21-08-15,22328,17101
21-08-15,22328,17102
21-08-15,22328,17104
21-08-15,22328,23040
21-08-15,22328,24051
21-08-15,22328,26014
21-08-15,22328,26055
21-08-15,22328,27037
21-08-15,22328,28001
21-08-15,22329,16717
21-08-15,22329,23872
21-08-15,22329,24858
21-08-15,22329,27882
21-08-15,22329,28859
21-08-15,22329,28860
21-08-15,22329,29856
21-08-15,22329,30857
21-08-15,22329,32870
21-08-15,22329,32874
21-08-15,22329,32899
21-08-15,22329,33875
21-08-15,22329,34855
21-08-15,22329,34872
21-08-15,22329,34896
21-08-15,22329,35855
21-08-15,22330,12864
21-08-15,22330,12880
21-08-15,22330,12888
21-08-15,22330,12897
21-08-15,22330,24854
21-08-15,22330,26879
21-08-15,22330,27891
21-08-15,22330,30881
21-08-15,22330,32866
21-08-15,22330,32881
21-08-15,22330,33866
21-08-15,22330,33899
21-08-15,22330,34867
21-08-15,22330,34874
21-08-15,22330,34876
21-08-15,22330,34881
21-08-15,22331,792
21-08-15,22331,12894
21-08-15,22331,16880
21-08-15,22331,23740
21-08-15,22331,23806
21-08-15,22331,23812
21-08-15,22331,23870
21-08-15,22331,26734
21-08-15,22331,26820
21-08-15,22331,26832
21-08-15,22331,26867
21-08-15,22331,26889
21-08-15,22331,27836
21-08-15,22331,28818
21-08-15,22331,30776
21-08-15,22331,30869
21-08-15,22331,32854
21-08-15,22347,41
21-08-15,22347,56
21-08-15,22347,13057
21-08-15,22347,13068
21-08-15,22347,16027
21-08-15,22347,16029
21-08-15,22347,16079
21-08-15,22347,23076
21-08-15,22347,24018
21-08-15,22347,26078
21-08-15,22347,26081
21-08-15,22347,27043
21-08-15,22347,27054
21-08-15,22350,17714
21-08-15,22350,29731
21-08-15,22401,10102
21-08-15,22401,10134
21-08-15,22401,13665
21-08-15,22401,16128
21-08-15,22401,16663
21-08-15,22401,23102
21-08-15,22401,23136
21-08-15,22401,26133
21-08-15,22401,26143
21-08-15,22401,26636
21-08-15,22401,26694
21-08-15,22401,27669
21-08-15,22401,28608
21-08-15,22402,979
21-08-15,22402,13954
21-08-15,22402,13967
21-08-15,22402,13971
21-08-15,22402,13980
21-08-15,22402,16987
21-08-15,22402,17960
21-08-15,22402,17961
21-08-15,22402,26970
21-08-15,22402,27960
21-08-15,22402,27962
21-08-15,22402,28975
21-08-15,22402,28997
21-08-15,22403,655
21-08-15,22403,13632
21-08-15,22403,13634
21-08-15,22403,13677
21-08-15,22403,25634
21-08-15,22403,26680
21-08-15,22403,26693
21-08-15,22403,27631
21-08-15,22403,28611
21-08-15,22403,28653
21-08-15,22403,28687
21-08-15,22404,13655
21-08-15,22404,13689
21-08-15,22404,13691
21-08-15,22404,13693
21-08-15,22404,16668
21-08-15,22404,23658
21-08-15,22404,23671
21-08-15,22404,24617
21-08-15,22404,24634
21-08-15,22404,26511
21-08-15,22404,27633
21-08-15,22404,28580
21-08-15,22404,29514
21-08-15,22404,29540
21-08-15,22404,29548
21-08-15,22404,30508
21-08-15,22404,30541
21-08-15,22404,30545
21-08-15,22405,13916
21-08-15,22405,16906
21-08-15,22405,16908
21-08-15,22405,17903
21-08-15,22405,23901
21-08-15,22405,23903
21-08-15,22405,23904
21-08-15,22405,23906
21-08-15,22405,23915
21-08-15,22405,26919
21-08-15,22405,27902
21-08-15,22405,27906
21-08-15,22405,28906
21-08-15,22406,13756
21-08-15,22406,23837
21-08-15,22406,25713
21-08-15,22406,25859
21-08-15,22406,25881
21-08-15,22406,25890
21-08-15,22406,27849
21-08-15,22406,29854
21-08-15,22406,29892
21-08-15,22406,29898
21-08-15,22406,30873
21-08-15,22406,30880
21-08-15,22406,30886
21-08-15,22406,30889
21-08-15,22406,34885
21-08-15,22407,13657
21-08-15,22407,13696
21-08-15,22407,16505
21-08-15,22407,16560
21-08-15,22407,16605
21-08-15,22407,26502
21-08-15,22407,27536
21-08-15,22407,27561
21-08-15,22407,27595
21-08-15,22407,27597
21-08-15,22407,27602
21-08-15,22407,28510
21-08-15,22407,28523
21-08-15,22407,28548
21-08-15,22407,29530
21-08-15,22407,29559
21-08-15,22407,29563
21-08-15,22407,30529
21-08-15,22407,30561
21-08-15,22408,10509
21-08-15,22408,16572
21-08-15,22408,23592
21-08-15,22408,23653
21-08-15,22408,24509
21-08-15,22408,24512
21-08-15,22408,24529
21-08-15,22408,24562
21-08-15,22408,26698
21-08-15,22408,27524
21-08-15,22408,28542
21-08-15,22408,28585
21-08-15,22408,28591
21-08-15,22408,28626
21-08-15,22408,29599
21-08-15,22408,30528
21-08-15,22409,13902
21-08-15,22409,13917
21-08-15,22409,13919
21-08-15,22409,13920
21-08-15,22409,13924
21-08-15,22409,13925
21-08-15,22409,13926
21-08-15,22409,13927
21-08-15,22409,13928
21-08-15,22409,13929
21-08-15,22409,13930
21-08-15,22409,16145
21-08-15,22409,16913
21-08-15,22409,23913
21-08-15,22409,26918
21-08-15,22409,27905
21-08-15,22409,27911
21-08-15,22409,28904
21-08-15,22409,28905
21-08-15,22409,28908
21-08-15,22410,13621
21-08-15,22410,13654
21-08-15,22410,13661
21-08-15,22410,16539
21-08-15,22410,16610
21-08-15,22410,17606
21-08-15,22410,23636
21-08-15,22410,23661
21-08-15,22410,23695
21-08-15,22410,29534
21-08-15,22410,29566
21-08-15,22410,30537
21-08-15,22411,13664
21-08-15,22411,13669
21-08-15,22411,13670
21-08-15,22411,13695
21-08-15,22411,16608
21-08-15,22411,23691
21-08-15,22411,26666
21-08-15,22411,27668
21-08-15,22411,27676
21-08-15,22411,27693
21-08-15,22411,28649
21-08-15,22411,28667
21-08-15,22411,28689
21-08-15,22411,28698
21-08-15,22411,29628
21-08-15,22411,29643
21-08-15,22412,16891
21-08-15,22412,23885
21-08-15,22412,23886
21-08-15,22412,24884
21-08-15,22412,27892
21-08-15,22412,28852
21-08-15,22412,29874
21-08-15,22412,30769
21-08-15,22412,32897
21-08-15,22412,33853
21-08-15,22412,33885
21-08-15,22412,33887
21-08-15,22412,34860
21-08-15,22412,34888
21-08-15,22412,34889
21-08-15,22412,35853
21-08-15,22413,13647
21-08-15,22413,13650
21-08-15,22413,16664
21-08-15,22413,23694
21-08-15,22413,25607
21-08-15,22413,26643
21-08-15,22413,26671
21-08-15,22413,27605
21-08-15,22413,27619
21-08-15,22413,27625
21-08-15,22413,27637
21-08-15,22413,27656
21-08-15,22413,27688
21-08-15,22413,28640
21-08-15,22413,28650
21-08-15,22413,29630
21-08-15,22414,13019
21-08-15,22414,13027
21-08-15,22414,16006
21-08-15,22414,16059
21-08-15,22414,16078
21-08-15,22414,17004
21-08-15,22414,17024
21-08-15,22414,17026
21-08-15,22414,19008
21-08-15,22414,26038
21-08-15,22414,28035
21-08-15,22414,28037
21-08-15,22415,13515
21-08-15,22415,16552
21-08-15,22415,16562
21-08-15,22415,17508
21-08-15,22415,18599
21-08-15,22415,24544
21-08-15,22415,25627
21-08-15,22415,26513
21-08-15,22415,26527
21-08-15,22415,26548
21-08-15,22415,26685
21-08-15,22415,27564
21-08-15,22415,28519
21-08-15,22415,28549
21-08-15,22415,29567
21-08-15,22415,29581
21-08-15,22415,30510
21-08-15,22415,30536
21-08-15,22415,30540
21-08-15,22416,13059
21-08-15,22416,14001
21-08-15,22416,17011
21-08-15,22416,17016
21-08-15,22416,17025
21-08-15,22416,17044
21-08-15,22416,24032
21-08-15,22416,24035
21-08-15,22416,27027
21-08-15,22416,27064
21-08-15,22416,27098
21-08-15,22416,27099
21-08-15,22416,28004
21-08-15,22416,28006
21-08-15,22416,28014
21-08-15,22416,28027
21-08-15,22416,28038
21-08-15,22416,28040
21-08-15,22416,28041
21-08-15,22417,16588
21-08-15,22417,16597
21-08-15,22417,16620
21-08-15,22417,23535
21-08-15,22417,23542
21-08-15,22417,23595
21-08-15,22417,24537
21-08-15,22417,26534
21-08-15,22417,26535
21-08-15,22417,28527
21-08-15,22417,28539
21-08-15,22417,28557
21-08-15,22417,28586
21-08-15,22417,29505
21-08-15,22417,29506
21-08-15,22417,29507
21-08-15,22417,29575
21-08-15,22417,29580
21-08-15,22417,29586
21-08-15,22417,30511
21-08-15,22417,30517
21-08-15,22417,30567
21-08-15,22418,13030
21-08-15,22418,16010
21-08-15,22418,16132
21-08-15,22418,17003
21-08-15,22418,17006
21-08-15,22418,23052
21-08-15,22418,24004
21-08-15,22418,24021
21-08-15,22418,27053
21-08-15,22418,27055
21-08-15,22418,27083
21-08-15,22418,27091
21-08-15,22418,28031
21-08-15,22418,28036
21-08-15,22419,144
21-08-15,22419,10668
21-08-15,22419,24660
21-08-15,22419,26628
21-08-15,22419,27611
21-08-15,22419,27677
21-08-15,22419,28670
21-08-15,22419,28679
21-08-15,22419,29623
21-08-15,22420,1508
21-08-15,22420,1509
21-08-15,22420,16921
21-08-15,22420,23923
21-08-15,22420,23934
21-08-15,22420,27926
21-08-15,22420,27931
21-08-15,22420,27932
21-08-15,22420,27934
21-08-15,22420,27936
21-08-15,22420,27943
21-08-15,22420,27944
21-08-15,22420,27945
21-08-15,22420,27949
21-08-15,22420,28534
21-08-15,22420,28695
21-08-15,22420,28921
21-08-15,22420,29641
21-08-15,22421,13509
21-08-15,22421,13510
21-08-15,22421,16568
21-08-15,22421,16598
21-08-15,22421,23569
21-08-15,22421,23583
21-08-15,22421,23584
21-08-15,22421,23598
21-08-15,22421,25581
21-08-15,22421,26547
21-08-15,22421,27584
21-08-15,22421,29512
21-08-15,22421,29535
21-08-15,22421,29538
21-08-15,22421,29565
21-08-15,22421,30506
21-08-15,22421,30516
21-08-15,22421,30556
21-08-15,22421,30566
21-08-15,22422,13952
21-08-15,22422,13955
21-08-15,22422,13976
21-08-15,22422,13979
21-08-15,22422,16971
21-08-15,22422,17958
21-08-15,22422,17962
21-08-15,22422,17963
21-08-15,22422,17964
21-08-15,22422,23955
21-08-15,22422,23973
21-08-15,22422,26977
21-08-15,22422,26984
21-08-15,22422,28983
21-08-15,22423,58
21-08-15,22423,14002
21-08-15,22423,16123
21-08-15,22423,16126
21-08-15,22423,16142
21-08-15,22423,16149
21-08-15,22423,17028
21-08-15,22423,17034
21-08-15,22423,23009
21-08-15,22423,23041
21-08-15,22423,24011
21-08-15,22423,24043
21-08-15,22423,26023
21-08-15,22423,26054
21-08-15,22423,28024
21-08-15,22423,28039
21-08-15,22424,656
21-08-15,22424,657
21-08-15,22424,16535
21-08-15,22424,16644
21-08-15,22424,16662
21-08-15,22424,23628
21-08-15,22424,24601
21-08-15,22424,24602
21-08-15,22424,24616
21-08-15,22424,24657
21-08-15,22424,27658
21-08-15,22424,29549
21-08-15,22424,29636
21-08-15,22424,30505
21-08-15,22424,30555
21-08-15,22425,13898
21-08-15,22425,23848
21-08-15,22425,25882
21-08-15,22425,26859
21-08-15,22425,29878
21-08-15,22425,30894
21-08-15,22425,31876
21-08-15,22425,31893
21-08-15,22425,32852
21-08-15,22425,34854
21-08-15,22425,34861
21-08-15,22425,34870
21-08-15,22425,34892
21-08-15,22426,13604
21-08-15,22426,13675
21-08-15,22426,16621
21-08-15,22426,23602
21-08-15,22426,23622
21-08-15,22426,23696
21-08-15,22426,24615
21-08-15,22426,24636
21-08-15,22426,24654
21-08-15,22426,26675
21-08-15,22426,27679
21-08-15,22426,28604
21-08-15,22426,28680
21-08-15,22426,29615
21-08-15,22426,29634
21-08-15,22426,29638
21-08-15,22426,29639
21-08-15,22427,23604
21-08-15,22427,23606
21-08-15,22427,24640
21-08-15,22427,24656
21-08-15,22427,24677
21-08-15,22427,24696
21-08-15,22427,25614
21-08-15,22427,26635
21-08-15,22427,26647
21-08-15,22427,26684
21-08-15,22427,27628
21-08-15,22427,27691
21-08-15,22427,28633
21-08-15,22427,28636
21-08-15,22427,28656
21-08-15,22427,29626
21-08-15,22428,13642
21-08-15,22428,13685
21-08-15,22428,16666
21-08-15,22428,23679
21-08-15,22428,24645
21-08-15,22428,24646
21-08-15,22428,24678
21-08-15,22428,26614
21-08-15,22428,26633
21-08-15,22428,27604
21-08-15,22428,27610
21-08-15,22428,27696
21-08-15,22428,28618
21-08-15,22428,28629
21-08-15,22428,28646
21-08-15,22428,28669
21-08-15,22428,29622
21-08-15,22428,29633
21-08-15,22429,51
21-08-15,22429,10013
21-08-15,22429,16007
21-08-15,22429,16011
21-08-15,22429,17030
21-08-15,22429,17038
21-08-15,22429,17042
21-08-15,22429,17046
21-08-15,22429,24026
21-08-15,22429,28029
21-08-15,22430,12895
21-08-15,22430,13876
21-08-15,22430,13893
21-08-15,22430,13896
21-08-15,22430,23855
21-08-15,22430,23862
21-08-15,22430,24899
21-08-15,22430,26894
21-08-15,22430,26899
21-08-15,22430,28878
21-08-15,22430,29859
21-08-15,22430,30858
21-08-15,22430,31854
21-08-15,22430,31877
21-08-15,22430,31883
21-08-15,22430,32863
21-08-15,22430,33868
21-08-15,22430,34891
21-08-15,22430,35851
21-08-15,22431,517
21-08-15,22431,525
21-08-15,22431,10505
21-08-15,22431,16549
21-08-15,22431,16567
21-08-15,22431,17713
21-08-15,22431,25580
21-08-15,22431,26541
21-08-15,22431,26582
21-08-15,22432,12887
21-08-15,22432,23860
21-08-15,22432,23877
21-08-15,22432,25855
21-08-15,22432,25861
21-08-15,22432,27861
21-08-15,22432,31858
21-08-15,22432,31875
21-08-15,22432,32898
21-08-15,22432,33858
21-08-15,22433,13704
21-08-15,22433,24883
21-08-15,22433,25878
21-08-15,22433,25879
21-08-15,22433,27898
21-08-15,22433,28857
21-08-15,22433,29755
21-08-15,22433,29799
21-08-15,22433,30860
21-08-15,22433,30863
21-08-15,22433,31870
21-08-15,22433,31885
21-08-15,22433,32858
21-08-15,22433,33862
21-08-15,22433,33879
21-08-15,22433,34898
21-08-15,22434,16138
21-08-15,22434,16143
21-08-15,22434,16150
21-08-15,22434,23107
21-08-15,22434,23113
21-08-15,22434,23117
21-08-15,22434,23123
21-08-15,22434,23137
21-08-15,22434,26115
21-08-15,22434,26119
21-08-15,22434,26123
21-08-15,22434,26126
21-08-15,22434,26145
21-08-15,22434,27664
21-08-15,22501,356
21-08-15,22501,601
21-08-15,22501,607
21-08-15,22501,608
21-08-15,22501,619
21-08-15,22501,621
21-08-15,22501,629
21-08-15,22501,631
21-08-15,22501,659
21-08-15,22501,667
21-08-15,22501,676
21-08-15,22501,1608
21-08-15,22501,10673
21-08-15,22502,340
21-08-15,22502,501
21-08-15,22502,502
21-08-15,22502,504
21-08-15,22502,512
21-08-15,22502,513
21-08-15,22502,518
21-08-15,22502,524
21-08-15,22502,536
21-08-15,22502,539
21-08-15,22502,555
21-08-15,22502,556
21-08-15,22502,585
21-08-15,22502,586
21-08-15,22502,18594
21-08-15,22503,348
21-08-15,22503,350
21-08-15,22503,351
21-08-15,22503,660
21-08-15,22503,661
21-08-15,22503,668
21-08-15,22503,669
21-08-15,22503,1607
21-08-15,22503,10322
21-08-15,22503,10608
21-08-15,22503,10622
21-08-15,22503,10626
21-08-15,22503,10677
21-08-15,22503,13611
21-08-15,22504,516
21-08-15,22504,537
21-08-15,22504,630
21-08-15,22504,636
21-08-15,22504,683
21-08-15,22504,1506
21-08-15,22504,1507
21-08-15,22504,16509
21-08-15,22504,18592
21-08-15,22504,18593
21-08-15,22505,129
21-08-15,22505,130
21-08-15,22505,132
21-08-15,22505,133
21-08-15,22505,137
21-08-15,22505,140
21-08-15,22505,901
21-08-15,22505,904
21-08-15,22505,915
21-08-15,22505,919
21-08-15,22505,922
21-08-15,22505,924
21-08-15,22505,16917
21-08-15,22506,902
21-08-15,22506,903
21-08-15,22506,905
21-08-15,22506,906
21-08-15,22506,907
21-08-15,22506,920
21-08-15,22506,934
21-08-15,22506,1002
21-08-15,22506,10080
21-08-15,22506,19902
21-08-15,22507,531
21-08-15,22507,544
21-08-15,22507,545
21-08-15,22507,548
21-08-15,22507,568
21-08-15,22507,569
21-08-15,22507,583
21-08-15,22507,628
21-08-15,22507,653
21-08-15,22507,673
21-08-15,22508,574
21-08-15,22508,590
21-08-15,22508,595
21-08-15,22508,596
21-08-15,22508,598
21-08-15,22508,1503
21-08-15,22508,1510
21-08-15,22508,1513
21-08-15,22508,10522
21-08-15,22508,16503
21-08-15,22509,10627
21-08-15,28001,779
21-08-15,28001,781
21-08-15,28001,782
21-08-15,28001,802
21-08-15,28001,809
21-08-15,28001,812
21-08-15,28001,814
21-08-15,28001,815
21-08-15,28001,817
21-08-15,28001,818
21-08-15,28001,18824
21-08-15,28002,853
21-08-15,28002,855
21-08-15,28002,856
21-08-15,28002,857
21-08-15,28002,859
21-08-15,28002,885
21-08-15,28002,886
21-08-15,28002,10851
21-08-15,28002,12893
21-08-15,28002,16866
21-08-15,28002,17853
21-08-15,28003,221
21-08-15,28003,304
21-08-15,28003,305
21-08-15,28003,310
21-08-15,28003,312
21-08-15,28003,321
21-08-15,28003,324
21-08-15,28003,325
21-08-15,28003,328
21-08-15,28003,329
21-08-15,28003,330
21-08-15,28003,408
21-08-15,28004,801
21-08-15,28004,805
21-08-15,28004,807
21-08-15,28004,821
21-08-15,28004,828
21-08-15,28004,834
21-08-15,28004,835
21-08-15,28004,836
21-08-15,28004,18827
21-08-15,28004,18831
21-08-15,28004,18840
21-08-15,28004,18849
21-08-15,28005,713
21-08-15,28005,837
21-08-15,28005,10807
21-08-15,28005,13845
21-08-15,28005,17803
21-08-15,28005,18837
21-08-15,28005,18838
21-08-15,28005,18841
21-08-15,28005,18842
21-08-15,28005,18843
21-08-15,28005,18844
21-08-15,28005,18845
21-08-15,28005,18846
21-08-15,28005,18847
21-08-15,28005,18848
21-08-15,28006,725
21-08-15,28006,728
21-08-15,28006,739
21-08-15,28006,740
21-08-15,28006,741
21-08-15,28006,772
21-08-15,28006,864
21-08-15,28006,865
21-08-15,28006,868
21-08-15,28006,18829
21-08-15,28006,18830
21-08-15,28007,38
21-08-15,28007,66
21-08-15,28007,68
21-08-15,28007,69
21-08-15,28007,73
21-08-15,28007,95
21-08-15,28007,1009
21-08-15,28007,1012
21-08-15,28007,1013
21-08-15,28007,17007
21-08-15,28008,37
21-08-15,28008,42
21-08-15,28008,43
21-08-15,28008,75
21-08-15,28008,80
21-08-15,28008,81
21-08-15,28008,89
21-08-15,28008,19002
21-08-15,28009,729
21-08-15,28009,730
21-08-15,28009,746
21-08-15,28009,765
21-08-15,28009,863
21-08-15,28009,873
21-08-15,28009,874
21-08-15,28009,16839
21-08-15,28010,9
21-08-15,28010,12
21-08-15,28010,13
21-08-15,28010,62
21-08-15,28010,110
21-08-15,28010,124
21-08-15,28010,128
21-08-15,28010,131
21-08-15,28010,203
21-08-15,28010,216
21-08-15,28010,230
21-08-15,28010,241
21-08-15,28010,19202
21-08-15,28011,701
21-08-15,28011,735
21-08-15,28011,757
21-08-15,28011,769
21-08-15,28011,1702
21-08-15,28011,13720
21-08-15,28012,319
21-08-15,28012,403
21-08-15,28012,410
21-08-15,28012,413
21-08-15,28012,423
21-08-15,28012,424
21-08-15,28012,425
21-08-15,28012,764
21-08-15,28013,4
21-08-15,28013,5
21-08-15,28013,27
21-08-15,28013,30
21-08-15,28013,32
21-08-15,28013,49
21-08-15,28013,65
21-08-15,28013,67
21-08-15,28013,86
21-08-15,28013,98
21-08-15,28013,19006
21-08-15,28014,18
21-08-15,28014,19
21-08-15,28014,20
21-08-15,28014,24
21-08-15,28014,57
21-08-15,28014,64
21-08-15,28014,79
21-08-15,28014,90
21-08-15,28014,16014
21-08-15,28014,19003
21-08-15,28014,19004
21-08-15,28015,706
21-08-15,28015,707
21-08-15,28015,719
21-08-15,28015,862
21-08-15,28015,880
21-08-15,28015,883
21-08-15,28015,10859
21-08-15,28015,10860
21-08-15,28015,16863
21-08-15,28015,18794
21-08-15,28016,84
21-08-15,28016,951
21-08-15,28016,956
21-08-15,28016,957
21-08-15,28016,968
21-08-15,28016,975
21-08-15,28016,977
21-08-15,28016,978
21-08-15,28016,10091
21-08-15,28016,19005
21-08-15,28017,952
21-08-15,28017,953
21-08-15,28017,954
21-08-15,28017,955
21-08-15,28017,959
21-08-15,28017,960
21-08-15,28017,961
21-08-15,28017,962
21-08-15,28017,964
21-08-15,28017,965
21-08-15,28017,972
21-08-15,28017,16956
21-08-15,28018,28
21-08-15,28018,36
21-08-15,28018,47
21-08-15,28018,61
21-08-15,28018,72
21-08-15,28018,88
21-08-15,28018,101
21-08-15,28018,113
21-08-15,28018,115
21-08-15,28018,117
21-08-15,28018,122
21-08-15,28018,123
21-08-15,28019,108
21-08-15,28019,109
21-08-15,28019,111
21-08-15,28019,112
21-08-15,28019,114
21-08-15,28019,116
21-08-15,28019,118
21-08-15,28019,126
21-08-15,28019,134
21-08-15,28019,136
21-08-15,28019,138
21-08-15,28019,169
21-08-15,28019,18172
21-08-15,29001,11851
21-08-15,29001,12877
21-08-15,29001,12891
21-08-15,29001,16865
21-08-15,29001,16888
21-08-15,29001,23840
21-08-15,29001,23857
21-08-15,29001,25893
21-08-15,29001,28851
21-08-15,29001,28854
21-08-15,29001,30883
21-08-15,29001,31882
21-08-15,29001,32888
21-08-15,29002,11853
21-08-15,29002,12852
21-08-15,29002,12889
21-08-15,29002,16845
21-08-15,29002,16860
21-08-15,29002,24856
21-08-15,29002,29879
21-08-15,29002,30875
21-08-15,29002,30885
21-08-15,29002,30895
21-08-15,29002,31887
21-08-15,29002,32857
21-08-15,29002,34863
21-08-15,29002,34869
